SNID,File_key,Galaxy_Key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Mag,Mag_Error,Flux,Flux_Error,CXX,CXY,CYY,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2005cf,hst_skycell-p1200x12y05_wfc3_ir_f160w_coarse-all_drz,383,230.3799618,-7.4318675,-57.09,0.71,0.666,99.0,99.0,-0.01789877,0.08229431,2.1753106,0.24642575,2.0647035,2024-11-21,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2005cf,ie5404040_drz,384,230.3445892,-7.4245492,-71.77,0.848,0.548,-6.5594,0.0186,420.5055,7.207326,3.1387808,1.1521548,1.5790708,2025-04-04,HST,WFC3,F140W,-3.4624451599946e-05,8.38379586031049e-06,8.38379586031049e-06,3.46244515999467e-05
2005cf,n90zl1020_mos,385,230.3944129,-7.4178233,-32.93,5.186,3.482,-5.1162,0.0161,111.2963,1.650514,0.050561991,0.041333813,0.069088697,2009-09-27T02:34:17,HST,NICMOS,F110W,9.69133e-06,-5.54414e-05,-5.55857e-05,-9.66619e-06
2005cf,n90zl3030_mos,386,230.3937431,-7.4136192,2.53,12.715,6.394,-5.7987,0.0119,208.6859,2.290648,0.0062212101,-0.0016140781,0.024421472,2010-11-24T12:54:21,HST,NICMOS,F160W,9.88521e-06,-5.54074e-05,-5.55515e-05,-9.85956e-06
2005cf,HST_10182_l8_NIC_NIC3_F110W_drz,387,230.3883444,-7.4130842,-24.52,260.512,156.142,-10.572,0.0,16936.23,0.01512716,1.9262774e-05,1.9849449e-05,3.6488571e-05,2009-12-02T14:40:58,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,hst_skycell-p1200x12y05_wfc3_ir_f160w_all_drz,388,230.3805072,-7.4320272,-3.05,0.687,0.488,0.2724,0.0155,0.7780983,0.0111094,2.1276593,0.21972249,4.1854925,2024-11-21,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2005cf,HST_10182_l5_NIC_NIC3_F110W_drz,389,230.3798201,-7.4211116,-26.93,9.781,2.618,-5.7064,0.0024,191.6794,0.4163937,0.038247041,0.10942346,0.11814851,2013-01-09T18:57:53,HST,NICMOS,F110W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,n90zla030_mos,390,230.3934847,-7.4092404,74.72,1.444,1.361,-6.6547,0.0009,459.0529,0.3799919,0.53549534,-0.030490441,0.48386341,2010-11-24T19:39:14,HST,NICMOS,F160W,2.16316e-05,-5.19778e-05,-5.2113e-05,-2.15754e-05
2005cf,HST_10182_l3_NIC_NIC3_F160W_drz,391,230.3943396,-7.4176715,82.68,7.398,3.425,-6.7212,0.0005,488.0622,0.2258168,0.084178843,-0.016924897,0.01935832,2013-01-09T18:56:18,HST,NICMOS,F160W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,hst_12880_43_wfc3_ir_f160w_ic1343_drz,392,230.3857579,-7.3771697,-30.08,82.878,43.127,-13.0346,0.0001,163627.9,8.307637,0.00024407597,0.00034008842,0.0004391656,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.13466403082813e-21,-6.7945769825950005e-22,3.56250007947285e-05
2005cf,HST_10182_la_NIC_NIC3_F110W_drz,393,230.388472,-7.4123563,-29.27,252.304,148.944,-8.6902,0.0,2992.944,0.003034925,2.2727469e-05,2.5048463e-05,3.8058493e-05,2013-01-09T18:57:43,HST,NICMOS,F110W,-2.7777777777777e-05,0.0,0.0,2.77777777777777e-05
2005cf,HST_10182_l6_NIC_NIC3_F110W_drz,394,230.3940078,-7.4158625,62.0,29.289,9.972,-5.7032,0.0458,191.102,8.05932,0.0080965357,-0.0073691695,0.0031245027,2009-12-02T14:42:12,HST,NICMOS,F110W,-2.777777777777778e-05,0.0,0.0,2.777777777777778e-05
2005cf,n90zla020_mos,395,230.3934717,-7.4092442,-72.18,1.193,1.041,-6.4604,0.0015,383.848,0.5138361,0.90272653,0.1286737,0.72329164,2010-11-24T19:35:42,HST,NICMOS,F110W,2.16316e-05,-5.19778e-05,-5.2113e-05,-2.15754e-05
2005cf,hst_skycell-p1200x12y05_wfc3_ir_f105w_coarse-all_drz,396,230.3822842,-7.4344085,-13.41,1.071,0.413,-5.1026,0.1583,109.9129,16.01714,1.1402174,2.2488787,5.5878282,2024-11-21,HST,WFC3,F105W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2005cf,n90zl3020_mos,397,230.3935796,-7.4126189,-0.68,3.664,1.047,-3.9166,0.028,36.86684,0.9502833,0.074610837,0.019856626,0.91151494,2010-11-24T12:52:08,HST,NICMOS,F110W,9.88521e-06,-5.54074e-05,-5.55515e-05,-9.85956e-06
2005cf,n90zl1030_mos,398,230.3935812,-7.4129519,18.24,10.741,4.383,-5.166,0.0168,116.5183,1.797887,0.012917862,-0.025795836,0.047811892,2009-09-27T02:52:58,HST,NICMOS,F160W,9.69133e-06,-5.54414e-05,-5.55857e-05,-9.66619e-06
2001ah,hst_skycell-p1636x21y19_wfc3_ir_f110w_coarse-all_drz,399,185.7209775,15.8045306,0.0,1.097,0.289,-7.8461,0.0031,1375.417,3.894352,0.83060062,-0.0,12.000005,2024-11-19,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,hst_skycell-p1635x04y19_wfc3_ir_f110w_coarse-all_drz,400,185.8160198,15.7961322,-63.27,0.787,0.78,-2.7456,0.1914,12.53815,2.209568,1.6389899,0.02520307,1.6203151,2024-11-22,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,hst_skycell-p1722x05y02_wfc3_ir_f110w_coarse-all_drz,401,185.7287881,15.8222918,30.02,48.768,40.356,-15.3815,0.0001,1421014.0,120.9912,0.0004689066,-0.00016768537,0.00056558184,2024-11-22,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,hst_16075_01_wfc3_ir_f160w_ie9801_drz,402,185.7288239,15.8223461,46.64,47.007,38.361,-14.954,0.0001,958511.0,98.27016,0.0005725376,-0.00022660142,0.00055954966,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.7977986716283e-22,-1.9693017986112002e-22,3.56250007947285e-05
2001ah,hst_16075_01_wfc3_ir_f110w_ie9801_drz,403,185.7287693,15.8223383,52.44,47.347,38.992,-15.5041,0.0001,1590907.0,160.9632,0.00057908316,-0.00020455492,0.00052472908,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.55406017846844e-22,-3.6906828132348e-22,3.56250007947285e-05
2001ah,hst_skycell-p1635x04y19_wfc3_ir_f160w_all_drz,404,185.8140156,15.7942549,36.12,0.857,0.813,-0.3173,0.0697,1.339458,0.08602514,1.4132184,-0.14393975,1.4593005,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2001ah,hst_14178_ct_wfc3_ir_f110w_id1kct_drz,405,185.813355,15.7951112,65.4,1.117,0.854,-1.3752,0.158,3.548681,0.5163657,1.2718484,-0.43127948,0.89955503,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,-6.558443598298701e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,iejn02010_drz,406,185.7531752,15.8384692,-89.69,54.638,0.808,-6.1478,0.0088,287.8075,2.332886,1.5312357,0.016761791,0.00038085642,2025-04-04,HST,WFC3,F160W,-3.4604144549942e-05,-8.4672194353672e-06,-8.4672194353672e-06,3.46041445499428e-05
2001ah,hst_16500_62_wfc3_ir_f160w_iejn62_drz,407,185.7269767,15.8232436,-48.66,45.124,12.034,-13.1575,0.0003,183234.4,55.40087,0.0041073407,0.0063619474,0.0032892255,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.7682914155568e-22,-2.2342791725043e-22,3.56250007947286e-05
2001ah,ie9801020_drz,408,185.7286999,15.8222738,66.17,48.515,38.32,-14.9309,0.0001,938329.8,108.2516,0.00063920213,-0.00018932349,0.00046666811,2025-04-04,HST,WFC3,F160W,-3.4866159917563e-05,-7.3137934225186e-06,-7.3137934225186e-06,3.48661599175638e-05
2001ah,hst_14178_cu_wfc3_ir_f160w_id1kcu_drz,409,185.8327412,15.8200771,-9.88,45.755,32.548,-11.5152,0.0005,40372.61,17.65461,0.00049138116,0.00015756248,0.00093021785,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.558443598298701e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,hst_skycell-p1635x04y19_wfc3_ir_f110w_all_drz,410,185.8140199,15.7942586,47.87,0.895,0.676,-0.6736,0.0726,1.859745,0.1243495,1.7659032,-0.93577385,1.6718241,2024-11-22,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2001ah,hst_15133_31_wfc3_ir_f160w_idkv31_drz,411,185.7288731,15.8222828,41.77,46.563,38.548,-14.8435,0.0001,865740.3,101.3993,0.00055517297,-0.00021037554,0.00057901931,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-9.9495373794873e-22,1.5278927893180601e-21,3.56250007947285e-05
2001ah,iejn62010_drz,412,185.7287721,15.8222813,50.37,49.247,39.02,-14.9051,0.0001,916292.8,107.5405,0.00055732892,-0.00024019422,0.00051179685,2025-04-08,HST,WFC3,F160W,-3.5431010358553e-05,-3.712698475779e-06,-3.712698475779e-06,3.54310103585538e-05
2001ah,hst_skycell-p1722x05y02_wfc3_ir_f160w_all_drz,413,185.7214012,15.7969714,-58.42,12.79,9.246,-7.2217,0.0025,773.9056,1.760417,0.010165554,0.0049826507,0.0076442063,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2001ah,hst_skycell-p1636x21y19_wfc3_ir_f110w_all_drz,414,185.721066,15.8045258,1.1,1.566,0.658,-5.9149,0.0024,232.2611,0.5234144,0.40851879,-0.073201902,2.3084912,2024-11-19,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2001ah,hst_16500_02_wfc3_ir_f160w_iejn02_drz,415,185.7400556,15.8082394,-10.23,88.027,4.475,-5.8167,0.0195,212.1699,3.810811,0.0016990709,0.01740443,0.048363261,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.5413289128107e-22,5.47650409476643e-22,3.56250007947286e-05
2001ah,ie9801010_drz,416,185.7287613,15.822287,61.51,47.031,41.162,-15.4696,0.0001,1541077.0,178.6915,0.00055879221,-0.00011581551,0.00048352344,2025-03-31,HST,WFC3,F110W,-3.4866159917571e-05,-7.3137934224844e-06,-7.3137934224844e-06,3.4866159917571e-05
2001ah,idkv31030_drz,417,185.7288847,15.8223073,81.07,50.096,35.317,-14.8729,0.0001,889559.1,111.998,0.00079203007,-0.00012370101,0.00040819036,2025-04-07,HST,WFC3,F160W,2.82015878945273e-05,2.17672028945305e-05,2.17672028945305e-05,-2.8201587894527e-05
2001ah,hst_14178_cs_wfc3_ir_f110w_id1kcs_drz,418,185.814084,15.7951765,-84.3,0.711,0.655,-1.1001,0.2139,2.754414,0.5424742,2.3256607,0.069801003,1.9795619,2024-11-08,HST,WFC3,F110W,-3.5625000794728e-05,-6.558443598298701e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,hst_14178_cr_wfc3_ir_f160w_id1kcr_drz,419,185.8326799,15.8200468,-12.68,44.227,31.834,-11.4903,0.0006,39455.85,20.74008,0.00053415354,0.00020367051,0.00096387666,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.558443598298701e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,hst_14178_cr_wfc3_ir_f110w_id1kcr_drz,420,185.832688,15.820057,-10.96,48.288,33.643,-12.1674,0.0004,73614.82,27.12822,0.00044528855,0.000169701,0.00086707511,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,-6.558443598298701e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,hst_skycell-p1636x21y19_wfc3_ir_f160w_coarse-all_drz,421,185.7287996,15.8223838,39.21,51.408,39.896,-14.676,0.0001,741960.8,85.64054,0.00047827192,-0.00024481077,0.00052839494,2024-11-19,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,hst_skycell-p1635x04y19_wfc3_ir_f160w_coarse-all_drz,422,185.8160199,15.7961232,-2.19,0.732,0.682,-1.8806,0.2615,5.652561,1.361225,1.8654971,0.021745436,2.1491158,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,hst_skycell-p1722x05y02_wfc3_ir_f160w_coarse-all_drz,423,185.7200276,15.7982231,-0.14,1.0,0.5,-2.3636,0.1753,8.819191,1.423352,1.0003539,0.014497967,4.0013213,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,hst_skycell-p1636x21y19_wfc3_ir_f160w_all_drz,424,185.7220851,15.804057,-13.59,2.0,0.711,-3.464,0.0177,24.29863,0.3952959,0.34551945,0.78954172,1.8832558,2024-11-19,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2001ah,hst_skycell-p1722x05y02_wfc3_ir_f110w_all_drz,425,185.7210648,15.8045256,-10.22,1.728,0.678,-6.8077,0.0018,528.5477,0.865541,0.39275151,0.64236182,2.1157982,2024-11-22,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2005ki,hst_17446_14_wfc3_ir_f110w_if7r14_drz,426,160.1181683,9.1825752,56.02,48.09,43.49,-14.4175,0.0,584808.8,16.20582,0.00049862202,-8.9260582e-05,0.00046248696,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.4809319262636601e-21,9.168989206482679e-22,3.56250007947286e-05
2005ki,if7r14010_drz,427,160.1181555,9.1825431,69.25,50.72,40.465,-14.3873,0.0,568759.4,21.06664,0.00058284693,-0.00014711465,0.00041659173,2025-04-01,HST,WFC3,F110W,-3.4295949870985e-05,-9.6399402200874e-06,-9.6399402200874e-06,3.42959498709853e-05
2001az,if7q89010_drz,428,107.924346,49.8666599,57.54,35.363,21.976,-11.888,0.0002,56910.0,10.47452,0.0017044788,-0.0011513205,0.0011658655,2025-04-04,HST,WFC3,F110W,3.20361288308552e-05,1.55829096940476e-05,1.55829096940476e-05,-3.2036128830855e-05
2001az,hst_17436_89_wfc3_ir_f110w_if7q89_drz,429,107.9244507,49.8622462,34.66,50.162,31.184,-14.3534,0.0,551286.9,10.88559,0.00060150796,-0.00059028395,0.00082426169,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,8.67646755234035e-22,1.06313676870167e-21,3.56250007947285e-05
2005dv,HST_7867_13_NIC_NIC1_F110W_drz,430,205.2734197,67.6721766,62.99,36.124,30.369,-10.9847,0.0003,24767.58,6.967227,0.0010186859,-0.00025728269,0.00083188008,2009-11-28T15:59:29,HST,NICMOS,F110W,-6.944444444444445e-06,0.0,0.0,6.944444444444445e-06
2005dv,HST_7867_13_NIC_NIC1_F160W_drz,431,205.2788464,67.6739223,70.43,76.157,28.682,-6.4089,0.0207,366.0748,6.98098,0.0010984724,-0.0006585361,0.00028949196,2009-11-28T15:59:16,HST,NICMOS,F160W,-6.944444444444445e-06,0.0,0.0,6.944444444444445e-06
2005dv,n4m513010_mos,432,205.2734429,67.6721927,50.96,24.657,23.12,-9.4175,0.0005,5847.82,2.882876,0.0017811365,-0.00022109842,0.0017344715,2009-02-20T16:34:37,HST,NICMOS,F110W,-1.19175e-05,1.39886e-06,1.40451e-06,1.18695e-05
2005dv,n4m513020_mos,433,205.2734286,67.6721895,51.49,26.51,24.663,-9.8544,0.0004,8744.68,3.427044,0.001558302,-0.0002153391,0.0015086342,2009-02-20T16:35:19,HST,NICMOS,F160W,-1.19175e-05,1.39886e-06,1.40451e-06,1.18695e-05
2003du,ie5403040_drz,434,218.6027524,59.2980264,70.67,2.455,0.724,-4.7827,0.1844,81.85898,13.89895,1.7156593,-1.087427,0.35663497,2025-04-07,HST,WFC3,F140W,-3.130236202286e-05,-1.7008903945116e-05,-1.7008903945116e-05,3.13023620228605e-05
2003du,hst_15889_03_wfc3_ir_f140w_ie5403_drz,435,218.6039321,59.2979148,-41.47,1.82,0.985,-5.2975,0.1331,131.518,16.12211,0.62159503,0.72360277,0.71119124,2024-11-08,HST,WFC3,F140W,-3.5625000794728e-05,5.74059803337501e-22,3.67879076456369e-22,3.56250007947286e-05
2003du,hst_skycell-p2434x05y17_wfc3_ir_f140w_coarse-all_drz,436,218.6026393,59.2980647,-79.9,2.352,0.83,99.0,99.0,-549.0559,55.93139,1.4110025,0.43825313,0.21982832,2024-11-22,HST,WFC3,F140W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2003du,hst_12880_63_wfc3_ir_f160w_drz,437,218.6306041,59.3158622,21.35,33.097,10.764,99.0,99.0,-231.3109,1.106665,0.001936243,-0.0052346201,0.0076070996,2017-09-03,HST,WFC3,F160W,-2.4999999999999e-05,9.4039548065783e-38,9.4039548065783e-38,2.49999999999999e-05
2003du,hst_12880_66_wfc3_ir_f160w_ic1366_drz,438,218.6539329,59.3379213,-69.64,71.36,33.495,-10.3397,0.0005,13673.62,5.82584,0.00080720638,0.00045336373,0.00028050106,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.8636941561033e-22,-4.3830687474728e-22,3.56250007947285e-05
2003du,hst_12880_59_wfc3_ir_f160w_ic1359_drz,439,218.6539274,59.3379397,-65.46,70.594,33.294,-10.4547,0.0004,15201.85,5.828527,0.00078108563,0.00053012342,0.00032170647,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.864930377809559e-22,3.77256846695973e-22,3.56250007947285e-05
2003du,hst_skycell-p2434x05y17_wfc3_ir_f160w_all_drz,440,218.5997266,59.2980217,-27.15,2.306,0.621,-6.1938,0.0002,300.2759,0.0491409,0.68924516,1.9545858,2.0933967,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2003du,ic1366020_drz,441,218.6422719,59.3401726,-19.68,58.314,23.437,-7.4055,0.0052,916.6199,4.402542,0.00046717469,0.00096799928,0.0016473904,2025-04-03,HST,WFC3,F160W,1.56178335282194e-05,3.20191186248034e-05,3.20191186248034e-05,-1.5617833528219e-05
2003du,hst_15889_03_wfc3_ir_f125w_ie5403_drz,442,218.6076895,59.2970731,-38.87,1.593,0.667,-7.1622,0.0173,732.6273,11.69301,1.1227195,1.8081973,1.515718,2024-11-08,HST,WFC3,F125W,-3.5625000794728e-05,4.49316764586836e-22,-7.3253374160021e-22,3.56250007947286e-05
2003du,hst_12880_66_wfc3_ir_f160w_drz,443,218.6747697,59.3188249,-65.7,39.814,8.786,99.0,99.0,-250.7836,1.150276,0.01086791,0.0092441672,0.0027177373,2017-08-20,HST,WFC3,F160W,-2.4999999999999e-05,-1.8807909613155999e-37,-1.8807909613155999e-37,2.49999999999999e-05
2003du,ic1368020_drz,444,218.6425491,59.3393781,12.28,41.6,23.469,-7.014,0.0086,639.1381,5.03588,0.00063381455,-0.00051430386,0.0017596266,2025-04-07,HST,WFC3,F160W,1.56178335282254e-05,3.20191186248005e-05,3.20191186248005e-05,-1.5617833528225e-05
2003du,hst_12880_68_wfc3_ir_f160w_ic1368_drz,445,218.6538954,59.3378507,-65.61,72.128,40.468,-10.317,0.0006,13390.45,6.874983,0.0005392587,0.00031476174,0.00026358612,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.81539607114381e-22,-5.324374088569401e-22,3.56250007947285e-05
2003du,hst_12880_62_wfc3_ir_f160w_drz,446,218.632043,59.3156268,-58.8,7.576,5.501,-4.4024,0.0077,57.67097,0.4066691,0.02885088,0.013840682,0.021614369,2017-08-28,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.50000000000009e-05
2003du,hst_12880_62_wfc3_ir_f160w_ic1362_drz,447,218.6539123,59.3379414,-58.62,78.514,38.275,-10.4812,0.0005,15577.01,6.562624,0.0005414848,0.00046269363,0.00030334099,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.1798646281015e-21,-1.6262996973835e-21,3.56250007947285e-05
2003du,hst_12880_70_wfc3_ir_f160w_ic1370_drz,448,218.653829,59.3378099,-64.17,76.54,32.818,-10.3779,0.0005,14162.91,6.069289,0.00078462402,0.0005943455,0.0003145404,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-4.6205117098296996e-23,3.27732876914658e-23,3.56250007947285e-05
2003du,hst_12880_69_wfc3_ir_f160w_ic1369_drz,449,218.6539192,59.3379041,-65.15,72.244,42.354,-10.3466,0.0005,13760.25,6.575895,0.00049283885,0.00027905087,0.00025622235,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.282971665023e-21,-2.1752140672512e-21,3.56250007947285e-05
2003du,hst_12880_61_wfc3_ir_f160w_drz,450,218.6305245,59.3158597,22.22,33.68,11.12,99.0,99.0,-320.0503,1.137567,0.0019119666,-0.0050450629,0.0070571108,2017-08-23,HST,WFC3,F160W,-2.4999999999999e-05,9.4039548065783e-38,9.4039548065783e-38,2.49999999999999e-05
2003du,ic1360020_drz,451,218.6538156,59.3378302,-46.1,83.462,34.729,-10.4524,0.0005,15168.72,6.478481,0.00049951265,0.00068503176,0.00047314123,2025-03-31,HST,WFC3,F160W,3.41047348357597e-05,1.02960061872031e-05,1.02960061872031e-05,-3.4104734835759e-05
2003du,hst_skycell-p2434x05y17_wfc3_ir_f125w_coarse-all_drz,452,218.608722,59.2974886,53.03,1.336,0.836,-4.7353,0.1564,78.36304,11.28738,1.1167258,-0.83754188,0.87568963,2024-11-22,HST,WFC3,F125W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2003du,hst_12880_63_wfc3_ir_f160w_ic1363_drz,453,218.6539234,59.3379763,-66.15,72.559,33.869,-10.4739,0.0004,15472.54,5.822089,0.00076029956,0.00050430786,0.0003014144,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-2.2966567376494002e-22,-2.6930746324441e-22,3.56250007947285e-05
2003du,ic1393020_drz,454,218.6417943,59.3336644,-28.28,32.898,24.869,-6.673,0.0084,466.8672,3.61702,0.0010795424,0.00057822443,0.0014613526,2025-03-31,HST,WFC3,F160W,6.22551276504118e-07,3.56195607992649e-05,3.56195607992649e-05,-6.2255127650411e-07
2003du,hst_skycell-p2434x05y17_wfc3_ir_f125w_all_drz,455,218.606722,59.2972372,71.46,1.476,0.713,-2.4525,0.2183,9.571597,1.924427,1.8162677,-0.91071922,0.61146843,2024-11-22,HST,WFC3,F125W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2003du,hst_12880_60_wfc3_ir_f160w_drz,456,218.6279481,59.3177435,39.02,3.129,2.825,-5.5369,0.0012,163.9647,0.1838213,0.11132779,-0.022715343,0.11613594,2017-10-07,HST,WFC3,F160W,-2.4999999999999e-05,9.4039548065783e-38,9.4039548065783e-38,2.49999999999999e-05
2003du,hst_12880_65_wfc3_ir_f160w_drz,457,218.6747118,59.3188264,-66.04,24.545,9.012,99.0,99.0,-67.45583,0.9131985,0.010556689,0.0079074362,0.0034168269,2017-08-16,HST,WFC3,F160W,-2.4999999999999e-05,-1.8807909613155999e-37,-1.8807909613155999e-37,2.49999999999999e-05
2003du,ic1370020_drz,458,218.6539277,59.3379224,20.87,72.037,35.938,-10.3797,0.0005,14187.29,6.091453,0.00026649411,-0.0003871388,0.0007004884,2025-03-31,HST,WFC3,F160W,6.22551276355917e-07,3.56195607992675e-05,3.56195607992675e-05,-6.2255127635591e-07
2003du,ic1362020_drz,459,218.6537979,59.3378356,-44.09,89.95,32.766,-10.4744,0.0005,15479.05,6.5577,0.00051464053,0.000807448,0.0005404054,2025-04-07,HST,WFC3,F160W,3.41047348358287e-05,1.02960061869746e-05,1.02960061869746e-05,-3.4104734835828e-05
2003du,hst_12880_70_wfc3_ir_f160w_drz,460,218.6872513,59.3187949,-7.44,0.903,0.491,1.432,0.2012,0.2674153,0.04953808,1.2767228,0.75186372,4.1051135,2017-08-16,HST,WFC3,F160W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05
2003du,hst_12880_93_wfc3_ir_f160w_ic1393_drz,461,218.6538319,59.3378184,-65.79,70.16,34.88,-10.3698,0.0005,14057.88,5.920229,0.00071787718,0.00046290751,0.0003072308,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.0528703686079e-23,6.85529601618178e-24,3.56250007947285e-05
2003du,hst_12880_61_wfc3_ir_f160w_ic1361_drz,462,218.6539077,59.3379161,-63.97,69.107,37.757,-10.4434,0.0004,15044.4,6.084799,0.00060670933,0.00038809358,0.00030416061,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.2283224162746e-21,1.6297374534719801e-21,3.56250007947285e-05
2003du,hst_skycell-p2434x05y17_wfc3_ir_f140w_all_drz,463,218.6038214,59.3063653,48.75,35.606,7.248,-9.4036,0.0071,5773.653,37.73492,0.01110188,-0.018090596,0.0087221544,2024-11-22,HST,WFC3,F140W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2003du,hst_skycell-p2434x05y17_wfc3_ir_f160w_coarse-all_drz,464,218.5998143,59.2980689,-43.37,1.507,0.195,-6.7697,0.0002,510.3675,0.1111094,12.695507,25.94368,14.170557,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2003du,hst_12880_69_wfc3_ir_f160w_drz,465,218.6747046,59.3188363,-66.63,24.526,9.15,99.0,99.0,-68.66904,0.9242042,0.010327175,0.0074871047,0.0032798334,2017-08-21,HST,WFC3,F160W,-2.4999999999999e-05,-1.8807909613155999e-37,-1.8807909613155999e-37,2.49999999999999e-05
2003du,ie5403010_drz,466,218.6038458,59.3063634,79.98,15.124,3.024,-9.1685,0.009,4649.505,38.42744,0.10616592,-0.035984226,0.0075519341,2025-04-11,HST,WFC3,F160W,-3.1301319975638e-05,-1.7010821538276e-05,-1.7010821538276e-05,3.13013199756386e-05
2003du,hst_12880_59_wfc3_ir_f160w_drz,467,218.6305641,59.3158706,21.73,33.243,11.187,99.0,99.0,-257.5233,1.126708,0.0018758514,-0.0048729978,0.0070189387,2017-08-17,HST,WFC3,F160W,-2.4999999999999e-05,9.4039548065783e-38,9.4039548065783e-38,2.49999999999999e-05
2003du,hst_12880_65_wfc3_ir_f160w_ic1365_drz,468,218.6539093,59.3378571,-63.11,72.069,42.958,-10.3494,0.0005,13796.75,6.558867,0.0004704498,0.00028182101,0.00026397692,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,2.8844186917856497e-22,5.77130909740726e-22,3.56250007947285e-05
2003du,ic1369020_drz,469,218.6422433,59.3401963,-19.12,58.262,22.407,-7.3892,0.0052,902.9567,4.317125,0.00047668157,0.0010504962,0.0018097078,2025-04-11,HST,WFC3,F160W,1.56178335282252e-05,3.20191186248006e-05,3.20191186248006e-05,-1.5617833528225e-05
2003du,hst_12880_68_wfc3_ir_f160w_drz,470,218.6747156,59.318836,-65.89,47.447,8.877,99.0,99.0,-367.2731,1.332359,0.010646906,0.0091318134,0.0024875412,2017-09-03,HST,WFC3,F160W,-2.4999999999999e-05,-1.8807909613155999e-37,-1.8807909613155999e-37,2.49999999999999e-05
2003du,ic1365020_drz,471,218.635363,59.3363372,-45.35,6.864,4.544,-8.232,0.0004,1962.53,0.6649062,0.034994543,0.027203204,0.03466025,2025-03-31,HST,WFC3,F160W,1.56178335282165e-05,3.20191186248048e-05,3.20191186248048e-05,-1.5617833528216e-05
