SNID,filename,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_16075_01_wfc3_ir_f160w_ie9801/hst_16075_01_wfc3_ir_f160w_ie9801_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.7977986716283e-22,-1.9693017986112e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/iejn02010/iejn02010_drz.fits,2025-04-04,HST,WFC3,F160W,-3.4604144549942e-05,-8.4672194353672e-06,-8.4672194353672e-06,3.46041445499428e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_14178_cr_wfc3_ir_f160w_id1kcr/hst_14178_cr_wfc3_ir_f160w_id1kcr_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.5584435982987e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1635x04y19_wfc3_ir_f160w_all/hst_skycell-p1635x04y19_wfc3_ir_f160w_all_drz.fits,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/idkv31030/idkv31030_drz.fits,2025-04-07,HST,WFC3,F160W,2.82015878945273e-05,2.17672028945305e-05,2.17672028945305e-05,-2.8201587894527e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1722x05y02_wfc3_ir_f110w_coarse-all/hst_skycell-p1722x05y02_wfc3_ir_f110w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1722x05y02_wfc3_ir_f160w_coarse-all/hst_skycell-p1722x05y02_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_14178_ct_wfc3_ir_total_id1kct/hst_14178_ct_wfc3_ir_total_id1kct_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-6.5584435982987e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1636x21y19_wfc3_ir_f110w_all/hst_skycell-p1636x21y19_wfc3_ir_f110w_all_drz.fits,2024-11-19,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1636x21y19_wfc3_ir_f110w_coarse-all/hst_skycell-p1636x21y19_wfc3_ir_f110w_coarse-all_drz.fits,2024-11-19,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1636x21y19_wfc3_ir_f160w_coarse-all/hst_skycell-p1636x21y19_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-19,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1635x04y19_wfc3_ir_f110w_coarse-all/hst_skycell-p1635x04y19_wfc3_ir_f110w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1635x04y19_wfc3_ir_f160w_coarse-all/hst_skycell-p1635x04y19_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_16500_02_wfc3_ir_total_iejn02/hst_16500_02_wfc3_ir_total_iejn02_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-3.5413289128107e-22,5.47650409476643e-22,3.56250007947286e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_15133_31_wfc3_ir_f160w_idkv31/hst_15133_31_wfc3_ir_f160w_idkv31_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-9.9495373794873e-22,1.52789278931806e-21,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1636x21y19_wfc3_ir_f160w_all/hst_skycell-p1636x21y19_wfc3_ir_f160w_all_drz.fits,2024-11-19,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_14178_cu_wfc3_ir_f160w_id1kcu/hst_14178_cu_wfc3_ir_f160w_id1kcu_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.5584435982987e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_15133_31_wfc3_ir_total_idkv31/hst_15133_31_wfc3_ir_total_idkv31_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,-9.9495373794873e-22,1.52789278931806e-21,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_14178_cu_wfc3_ir_total_id1kcu/hst_14178_cu_wfc3_ir_total_id1kcu_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-6.5584435982987e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_16500_02_wfc3_ir_f160w_iejn02/hst_16500_02_wfc3_ir_f160w_iejn02_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.5413289128107e-22,5.47650409476643e-22,3.56250007947286e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_14178_ct_wfc3_ir_f110w_id1kct/hst_14178_ct_wfc3_ir_f110w_id1kct_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,-6.5584435982987e-22,-4.6703304608511e-22,3.56250007947285e-05
2001ah,pantheon_data_folder/2001ah/mastDownload/HST/hst_skycell-p1635x04y19_wfc3_ir_f110w_all/hst_skycell-p1635x04y19_wfc3_ir_f110w_all_drz.fits,2024-11-22,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2005ki,pantheon_data_folder/2005ki/mastDownload/HST/hst_17446_14_wfc3_ir_f110w_if7r14/hst_17446_14_wfc3_ir_f110w_if7r14_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,1.48093192626366e-21,9.16898920648268e-22,3.56250007947286e-05
2005ki,pantheon_data_folder/2005ki/mastDownload/HST/hst_17446_14_wfc3_ir_total_if7r14/hst_17446_14_wfc3_ir_total_if7r14_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.48093192626366e-21,9.16898920648268e-22,3.56250007947286e-05
2005ki,pantheon_data_folder/2005ki/mastDownload/HST/if7r14010/if7r14010_drz.fits,2025-04-01,HST,WFC3,F110W,-3.4295949870985e-05,-9.6399402200874e-06,-9.6399402200874e-06,3.42959498709853e-05
2001az,pantheon_data_folder/2001az/mastDownload/HST/hst_17436_89_wfc3_ir_total_if7q89/hst_17436_89_wfc3_ir_total_if7q89_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,8.67646755234035e-22,1.06313676870167e-21,3.56250007947285e-05
2001az,pantheon_data_folder/2001az/mastDownload/HST/if7q89010/if7q89010_drz.fits,2025-04-04,HST,WFC3,F110W,3.20361288308552e-05,1.55829096940476e-05,1.55829096940476e-05,-3.2036128830855e-05
2001az,pantheon_data_folder/2001az/mastDownload/HST/hst_17436_89_wfc3_ir_f110w_if7q89/hst_17436_89_wfc3_ir_f110w_if7q89_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,8.67646755234035e-22,1.06313676870167e-21,3.56250007947285e-05
2005dv,pantheon_data_folder/2005dv/mastDownload/HLA/HST_7867_13_NIC_NIC1_F160W/HST_7867_13_NIC_NIC1_F160W_drz.fits,2009-11-28T15:59:16,HST,NICMOS,F160W,-6.944444444444445e-06,0.0,0.0,6.944444444444445e-06
2005dv,pantheon_data_folder/2005dv/mastDownload/HLA/HST_7867_13_NIC_NIC1_F110W/HST_7867_13_NIC_NIC1_F110W_drz.fits,2009-11-28T15:59:29,HST,NICMOS,F110W,-6.944444444444445e-06,0.0,0.0,6.944444444444445e-06
2005dv,pantheon_data_folder/2005dv/mastDownload/HST/n4m513010/n4m513010_mos.fits,2009-02-20T16:34:37,HST,NICMOS,F110W,-1.19175e-05,1.39886e-06,1.40451e-06,1.18695e-05
2005dv,pantheon_data_folder/2005dv/mastDownload/HST/n4m513020/n4m513020_mos.fits,2009-02-20T16:35:19,HST,NICMOS,F160W,-1.19175e-05,1.39886e-06,1.40451e-06,1.18695e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_69_wfc3_ir_f160w/hst_12880_69_wfc3_ir_f160w_drz.fits,2017-08-21,HST,WFC3,F160W,-2.4999999999999e-05,-1.8807909613156e-37,-1.8807909613156e-37,2.49999999999999e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_63_wfc3_ir_f160w/hst_12880_63_wfc3_ir_f160w_drz.fits,2017-09-03,HST,WFC3,F160W,-2.4999999999999e-05,9.4039548065783e-38,9.4039548065783e-38,2.49999999999999e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_70_wfc3_ir_f160w/hst_12880_70_wfc3_ir_f160w_drz.fits,2017-08-16,HST,WFC3,F160W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_93_wfc3_ir_f160w/hst_12880_93_wfc3_ir_f160w_drz.fits,2017-08-26,HST,WFC3,F160W,-2.4999999999999e-05,0.0,0.0,2.49999999999999e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_59_wfc3_ir_f160w/hst_12880_59_wfc3_ir_f160w_drz.fits,2017-08-17,HST,WFC3,F160W,-2.4999999999999e-05,9.4039548065783e-38,9.4039548065783e-38,2.49999999999999e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_60_wfc3_ir_f160w/hst_12880_60_wfc3_ir_f160w_drz.fits,2017-10-07,HST,WFC3,F160W,-2.4999999999999e-05,9.4039548065783e-38,9.4039548065783e-38,2.49999999999999e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_65_wfc3_ir_f160w/hst_12880_65_wfc3_ir_f160w_drz.fits,2017-08-16,HST,WFC3,F160W,-2.4999999999999e-05,-1.8807909613156e-37,-1.8807909613156e-37,2.49999999999999e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_61_wfc3_ir_f160w/hst_12880_61_wfc3_ir_f160w_drz.fits,2017-08-23,HST,WFC3,F160W,-2.4999999999999e-05,9.4039548065783e-38,9.4039548065783e-38,2.49999999999999e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_66_wfc3_ir_f160w/hst_12880_66_wfc3_ir_f160w_drz.fits,2017-08-20,HST,WFC3,F160W,-2.4999999999999e-05,-1.8807909613156e-37,-1.8807909613156e-37,2.49999999999999e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_62_wfc3_ir_f160w/hst_12880_62_wfc3_ir_f160w_drz.fits,2017-08-28,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.50000000000009e-05
2003du,pantheon_data_folder/2003du/mastDownload/HLA/hst_12880_68_wfc3_ir_f160w/hst_12880_68_wfc3_ir_f160w_drz.fits,2017-09-03,HST,WFC3,F160W,-2.4999999999999e-05,-1.8807909613156e-37,-1.8807909613156e-37,2.49999999999999e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ie5403060/ie5403060_drz.fits,2025-03-31,HST,WFC3,F105W,-3.1302896360507e-05,-1.7007920539199e-05,-1.7007920539199e-05,3.13028963605079e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_15889_03_wfc3_ir_total_ie5403/hst_15889_03_wfc3_ir_total_ie5403_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,5.93730531686138e-22,-1.9826695962081e-22,3.56250007947286e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1359020/ic1359020_drz.fits,2025-04-11,HST,WFC3,F160W,3.41047348357898e-05,1.02960061871034e-05,1.02960061871034e-05,-3.4104734835789e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1369020/ic1369020_drz.fits,2025-04-11,HST,WFC3,F160W,1.56178335282252e-05,3.20191186248006e-05,3.20191186248006e-05,-1.5617833528225e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_93_wfc3_ir_f160w_ic1393/hst_12880_93_wfc3_ir_f160w_ic1393_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.0528703686079e-23,6.85529601618178e-24,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_62_wfc3_ir_total_ic1362/hst_12880_62_wfc3_ir_total_ic1362_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-1.1798646281015e-21,-1.6262996973835e-21,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_60_wfc3_ir_f160w_ic1360/hst_12880_60_wfc3_ir_f160w_ic1360_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.64079566873324e-22,-1.8983966400368e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_15889_03_wfc3_ir_f125w_ie5403/hst_15889_03_wfc3_ir_f125w_ie5403_drz.fits,2024-11-08,HST,WFC3,F125W,-3.5625000794728e-05,4.49316764586836e-22,-7.3253374160021e-22,3.56250007947286e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1368020/ic1368020_drz.fits,2025-04-07,HST,WFC3,F160W,1.56178335282254e-05,3.20191186248005e-05,3.20191186248005e-05,-1.5617833528225e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_60_wfc3_ir_total_ic1360/hst_12880_60_wfc3_ir_total_ic1360_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,4.64079566873324e-22,-1.8983966400368e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_62_wfc3_ir_f160w_ic1362/hst_12880_62_wfc3_ir_f160w_ic1362_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.1798646281015e-21,-1.6262996973835e-21,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_skycell-p2434x05y17_wfc3_ir_f140w_coarse-all/hst_skycell-p2434x05y17_wfc3_ir_f140w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F140W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_93_wfc3_ir_total_ic1393/hst_12880_93_wfc3_ir_total_ic1393_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-3.0528703686079e-23,6.85529601618178e-24,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_skycell-p2434x05y17_wfc3_ir_f160w_all/hst_skycell-p2434x05y17_wfc3_ir_f160w_all_drz.fits,2024-11-22,HST,WFC3,F160W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_15889_03_wfc3_ir_f160w_ie5403/hst_15889_03_wfc3_ir_f160w_ie5403_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,6.13823918491895e-22,4.46329067070933e-22,3.56250007947286e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_skycell-p2434x05y17_wfc3_ir_f140w_all/hst_skycell-p2434x05y17_wfc3_ir_f140w_all_drz.fits,2024-11-22,HST,WFC3,F140W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_skycell-p2434x05y17_wfc3_ir_f125w_coarse-all/hst_skycell-p2434x05y17_wfc3_ir_f125w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F125W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_70_wfc3_ir_total_ic1370/hst_12880_70_wfc3_ir_total_ic1370_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-4.6205117098297e-23,3.27732876914658e-23,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_61_wfc3_ir_f160w_ic1361/hst_12880_61_wfc3_ir_f160w_ic1361_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.2283224162746e-21,1.62973745347198e-21,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_63_wfc3_ir_total_ic1363/hst_12880_63_wfc3_ir_total_ic1363_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,-2.2966567376494e-22,-2.6930746324441e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1363020/ic1363020_drz.fits,2025-04-11,HST,WFC3,F160W,3.41047348357879e-05,1.02960061871098e-05,1.02960061871098e-05,-3.4104734835787e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_59_wfc3_ir_f160w_ic1359/hst_12880_59_wfc3_ir_f160w_ic1359_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.86493037780956e-22,3.77256846695973e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ie5403010/ie5403010_drz.fits,2025-04-11,HST,WFC3,F160W,-3.1301319975638e-05,-1.7010821538276e-05,-1.7010821538276e-05,3.13013199756386e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_63_wfc3_ir_f160w_ic1363/hst_12880_63_wfc3_ir_f160w_ic1363_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-2.2966567376494e-22,-2.6930746324441e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_61_wfc3_ir_total_ic1361/hst_12880_61_wfc3_ir_total_ic1361_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.2283224162746e-21,1.62973745347198e-21,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1362020/ic1362020_drz.fits,2025-04-07,HST,WFC3,F160W,3.41047348358287e-05,1.02960061869746e-05,1.02960061869746e-05,-3.4104734835828e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_59_wfc3_ir_total_ic1359/hst_12880_59_wfc3_ir_total_ic1359_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,5.86493037780956e-22,3.77256846695973e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_70_wfc3_ir_f160w_ic1370/hst_12880_70_wfc3_ir_f160w_ic1370_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-4.6205117098297e-23,3.27732876914658e-23,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1366020/ic1366020_drz.fits,2025-04-03,HST,WFC3,F160W,1.56178335282194e-05,3.20191186248034e-05,3.20191186248034e-05,-1.5617833528219e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_68_wfc3_ir_total_ic1368/hst_12880_68_wfc3_ir_total_ic1368_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,4.81539607114381e-22,-5.3243740885694e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_15889_03_wfc3_ir_f140w_ie5403/hst_15889_03_wfc3_ir_f140w_ie5403_drz.fits,2024-11-08,HST,WFC3,F140W,-3.5625000794728e-05,5.74059803337501e-22,3.67879076456369e-22,3.56250007947286e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1361020/ic1361020_drz.fits,2025-04-03,HST,WFC3,F160W,3.41047348358115e-05,1.02960061870316e-05,1.02960061870316e-05,-3.4104734835811e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_65_wfc3_ir_f160w_ic1365/hst_12880_65_wfc3_ir_f160w_ic1365_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,2.88441869178565e-22,5.77130909740726e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1365020/ic1365020_drz.fits,2025-03-31,HST,WFC3,F160W,1.56178335282165e-05,3.20191186248048e-05,3.20191186248048e-05,-1.5617833528216e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_skycell-p2434x05y17_wfc3_ir_f105w_all/hst_skycell-p2434x05y17_wfc3_ir_f105w_all_drz.fits,2024-11-22,HST,WFC3,F105W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_15889_03_wfc3_ir_f105w_ie5403/hst_15889_03_wfc3_ir_f105w_ie5403_drz.fits,2024-11-08,HST,WFC3,F105W,-3.5625000794728e-05,5.93730531686138e-22,-1.9826695962081e-22,3.56250007947286e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_skycell-p2434x05y17_wfc3_ir_f125w_all/hst_skycell-p2434x05y17_wfc3_ir_f125w_all_drz.fits,2024-11-22,HST,WFC3,F125W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1370020/ic1370020_drz.fits,2025-03-31,HST,WFC3,F160W,6.22551276355917e-07,3.56195607992675e-05,3.56195607992675e-05,-6.2255127635591e-07
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_68_wfc3_ir_f160w_ic1368/hst_12880_68_wfc3_ir_f160w_ic1368_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.81539607114381e-22,-5.3243740885694e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1360020/ic1360020_drz.fits,2025-03-31,HST,WFC3,F160W,3.41047348357597e-05,1.02960061872031e-05,1.02960061872031e-05,-3.4104734835759e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ic1393020/ic1393020_drz.fits,2025-03-31,HST,WFC3,F160W,6.22551276504118e-07,3.56195607992649e-05,3.56195607992649e-05,-6.2255127650411e-07
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_65_wfc3_ir_total_ic1365/hst_12880_65_wfc3_ir_total_ic1365_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,2.88441869178565e-22,5.77130909740726e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_69_wfc3_ir_total_ic1369/hst_12880_69_wfc3_ir_total_ic1369_drz.fits,2024-11-08,HST,WFC3,detection,-3.5625000794728e-05,-1.282971665023e-21,-2.1752140672512e-21,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_skycell-p2434x05y17_wfc3_ir_f160w_coarse-all/hst_skycell-p2434x05y17_wfc3_ir_f160w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F160W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_66_wfc3_ir_total_ic1366/hst_12880_66_wfc3_ir_total_ic1366_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,-3.8636941561033e-22,-4.3830687474728e-22,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_skycell-p2434x05y17_wfc3_ir_f105w_coarse-all/hst_skycell-p2434x05y17_wfc3_ir_f105w_coarse-all_drz.fits,2024-11-22,HST,WFC3,F105W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ie5403040/ie5403040_drz.fits,2025-04-07,HST,WFC3,F140W,-3.130236202286e-05,-1.7008903945116e-05,-1.7008903945116e-05,3.13023620228605e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_69_wfc3_ir_f160w_ic1369/hst_12880_69_wfc3_ir_f160w_ic1369_drz.fits,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-1.282971665023e-21,-2.1752140672512e-21,3.56250007947285e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/ie5403070/ie5403070_drz.fits,2025-04-04,HST,WFC3,F125W,-3.1303394750872e-05,-1.7007003225008e-05,-1.7007003225008e-05,3.13033947508726e-05
2003du,pantheon_data_folder/2003du/mastDownload/HST/hst_12880_66_wfc3_ir_f160w_ic1366/hst_12880_66_wfc3_ir_f160w_ic1366_drz.fits,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-3.8636941561033e-22,-4.3830687474728e-22,3.56250007947285e-05
2006ef,pantheon_data_folder/2006ef/mastDownload/HST/hst_14654_10_wfc3_ir_total_id9210/hst_14654_10_wfc3_ir_total_id9210_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,4.10042699210774e-22,-1.0915053085384e-21,3.56250007947285e-05
2006ef,pantheon_data_folder/2006ef/mastDownload/HST/hst_14654_10_wfc3_ir_f110w_id9210/hst_14654_10_wfc3_ir_f110w_id9210_drz.fits,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,4.10042699210774e-22,-1.0915053085384e-21,3.56250007947285e-05
2006ef,pantheon_data_folder/2006ef/mastDownload/HST/id9210010/id9210010_drz.fits,2025-03-31,HST,WFC3,F110W,1.78126741333907e-05,3.08520553908818e-05,3.08520553908818e-05,-1.781267413339e-05
2006ef,pantheon_data_folder/2006ef/mastDownload/HST/hst_skycell-p1062x16y16_wfc3_ir_f110w_all/hst_skycell-p1062x16y16_wfc3_ir_f110w_all_drz.fits,2024-11-19,HST,WFC3,F110W,-1.1111111111111e-05,0.0,0.0,1.11111111111111e-05
2006ef,pantheon_data_folder/2006ef/mastDownload/HST/hst_skycell-p1062x16y16_wfc3_ir_f110w_coarse-all/hst_skycell-p1062x16y16_wfc3_ir_f110w_coarse-all_drz.fits,2024-11-19,HST,WFC3,F110W,-3.3333333333333e-05,0.0,0.0,3.33333333333333e-05
2002de,pantheon_data_folder/2002de/mastDownload/HLA/HST_7328_22_NIC_NIC1_F160W/HST_7328_22_NIC_NIC1_F160W_drz.fits,2009-11-27T23:40:33,HST,NICMOS,F160W,-6.944444444444445e-06,0.0,0.0,6.944444444444445e-06
2002de,pantheon_data_folder/2002de/mastDownload/HST/n44b22010/n44b22010_mos.fits,2009-02-11T04:35:53,HST,NICMOS,F160W,4.46861e-06,1.10921e-05,1.11369e-05,-4.45061e-06
2002de,pantheon_data_folder/2002de/mastDownload/HST/n44b22030/n44b22030_mos.fits,2009-06-12T14:41:51,HST,NICMOS,F160W,2.06459e-05,5.25066e-05,5.26995e-05,-2.05704e-05
2006bh,pantheon_data_folder/2006bh/mastDownload/HST/hst_15640_35_wfc3_ir_total_idxb35/hst_15640_35_wfc3_ir_total_idxb35_drz.fits,2024-11-09,HST,WFC3,detection,-3.5625000794728e-05,1.59454326207104e-21,-3.8279485698363e-22,3.56250007947286e-05
