index,filename,On_Image,SNID,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,B_P,Good_Bad,ultra_extended
255,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_9425_73_acs_wfc_f775w_j8e673/hst_9425_73_acs_wfc_f775w_j8e673_drc.fits,True,washington,hst_9425_73_acs_wfc_f775w_j8e673_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,1.86e-22,-2.46e-22,1.39e-05,P,F,
264,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_10340_kd_acs_wfc_f775w_j92qkd/hst_10340_kd_acs_wfc_f775w_j92qkd_drc.fits,True,washington,hst_10340_kd_acs_wfc_f775w_j92qkd_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-2.71e-22,3.72e-22,1.39e-05,P,F,
265,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12099_g2_wfc3_ir_f125w_ibfug2/hst_12099_g2_wfc3_ir_f125w_ibfug2_drz.fits,True,washington,hst_12099_g2_wfc3_ir_f125w_ibfug2_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,3.8099999999999996e-23,-2.23e-22,3.56e-05,P,T,
267,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_e1_wfc3_ir_f160w_ibeve1/hst_12062_e1_wfc3_ir_f160w_ibeve1_drz.fits,True,washington,hst_12062_e1_wfc3_ir_f160w_ibeve1_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.57e-22,-9.969999999999999e-23,3.56e-05,P,T,
272,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_es_wfc3_ir_f160w_ibeves/hst_12062_es_wfc3_ir_f160w_ibeves_drz.fits,True,washington,hst_12062_es_wfc3_ir_f160w_ibeves_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-7.7e-22,-1.71e-22,3.56e-05,P,T,
273,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_9425_39_acs_wfc_f775w_j8e639/hst_9425_39_acs_wfc_f775w_j8e639_drc.fits,True,washington,hst_9425_39_acs_wfc_f775w_j8e639_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-4.8e-22,-6.54e-22,1.39e-05,P,F,
276,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_8e_wfc3_ir_f160w_ibev8e/hst_12062_8e_wfc3_ir_f160w_ibev8e_drz.fits,True,washington,hst_12062_8e_wfc3_ir_f160w_ibev8e_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.74e-22,-4.22e-22,3.56e-05,P,F,
277,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12060_ao_wfc3_ir_f105w_ibetao/hst_12060_ao_wfc3_ir_f105w_ibetao_drz.fits,True,washington,hst_12060_ao_wfc3_ir_f105w_ibetao_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-6.6200000000000005e-22,4.78e-22,3.56e-05,P,T,
279,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_9425_60_acs_wfc_f775w_j8e660/hst_9425_60_acs_wfc_f775w_j8e660_drc.fits,True,washington,hst_9425_60_acs_wfc_f775w_j8e660_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,1.49e-22,4.14e-23,1.39e-05,P,F,
280,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_es_wfc3_ir_f125w_ibeves/hst_12062_es_wfc3_ir_f125w_ibeves_drz.fits,True,washington,hst_12062_es_wfc3_ir_f125w_ibeves_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.5999999999999997e-23,-5.59e-22,3.56e-05,P,T,
293,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_h9_wfc3_ir_f125w_ibeuh9/hst_12061_h9_wfc3_ir_f125w_ibeuh9_drz.fits,True,washington,hst_12061_h9_wfc3_ir_f125w_ibeuh9_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-1.0000000000000001e-21,1.05e-21,3.56e-05,P,F,
297,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_j2_wfc3_ir_f160w_ibeuj2/hst_12061_j2_wfc3_ir_f160w_ibeuj2_drz.fits,True,washington,hst_12061_j2_wfc3_ir_f160w_ibeuj2_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.2499999999999996e-23,-2.0899999999999997e-23,3.56e-05,P,T,
301,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_10340_lb_acs_wfc_f775w_j92qlb/hst_10340_lb_acs_wfc_f775w_j92qlb_drc.fits,True,washington,hst_10340_lb_acs_wfc_f775w_j92qlb_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-6.740000000000001e-22,-4.62e-22,1.39e-05,P,F,
308,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_gr_wfc3_ir_f125w_ibeugr/hst_12061_gr_wfc3_ir_f125w_ibeugr_drz.fits,True,washington,hst_12061_gr_wfc3_ir_f125w_ibeugr_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,4.89e-22,7.44e-22,3.56e-05,P,T,
314,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_7c_wfc3_ir_f125w_ibeu7c/hst_12061_7c_wfc3_ir_f125w_ibeu7c_drz.fits,True,washington,hst_12061_7c_wfc3_ir_f125w_ibeu7c_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,1.6900000000000001e-21,1.2800000000000001e-21,3.56e-05,P,T,
317,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12099_g4_wfc3_ir_f160w_ibfug4/hst_12099_g4_wfc3_ir_f160w_ibfug4_drz.fits,True,washington,hst_12099_g4_wfc3_ir_f160w_ibfug4_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,8.43e-22,-7.39e-22,3.56e-05,P,T,
320,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12099_g3_wfc3_ir_f160w_ibfug3/hst_12099_g3_wfc3_ir_f160w_ibfug3_drz.fits,True,washington,hst_12099_g3_wfc3_ir_f160w_ibfug3_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-2.4400000000000002e-21,-8.97e-22,3.56e-05,P,F,
328,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12099_g4_wfc3_ir_f125w_ibfug4/hst_12099_g4_wfc3_ir_f125w_ibfug4_drz.fits,True,washington,hst_12099_g4_wfc3_ir_f125w_ibfug4_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.3699999999999998e-23,-5.95e-22,3.56e-05,P,F,
329,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_10340_j8_acs_wfc_f775w_j92qj8/hst_10340_j8_acs_wfc_f775w_j92qj8_drc.fits,True,washington,hst_10340_j8_acs_wfc_f775w_j92qj8_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,3.44e-22,-4.22e-22,1.39e-05,P,F,
332,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g5_wfc3_ir_f160w/hst_12099_g5_wfc3_ir_f160w_drz.fits,True,washington,hst_12099_g5_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
333,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g3_wfc3_ir_f160w/hst_12099_g3_wfc3_ir_f160w_drz.fits,True,washington,hst_12099_g3_wfc3_ir_f160w_drz,2017-08-18,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
334,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_8v_wfc3_ir_f125w/hst_12062_8v_wfc3_ir_f125w_drz.fits,True,washington,hst_12062_8v_wfc3_ir_f125w_drz,2017-08-13,HST,WFC3,F125W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,P,,
336,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_j2_wfc3_ir_f125w/hst_12061_j2_wfc3_ir_f125w_drz.fits,True,washington,hst_12061_j2_wfc3_ir_f125w_drz,2017-09-09,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
337,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_gr_wfc3_ir_f160w/hst_12061_gr_wfc3_ir_f160w_drz.fits,True,washington,hst_12061_gr_wfc3_ir_f160w_drz,2017-08-30,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
339,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_h9_wfc3_ir_f160w/hst_12061_h9_wfc3_ir_f160w_drz.fits,True,washington,hst_12061_h9_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
340,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_dy_wfc3_ir_f125w/hst_12062_dy_wfc3_ir_f125w_drz.fits,True,washington,hst_12062_dy_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
341,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_gm_wfc3_ir_f125w/hst_12061_gm_wfc3_ir_f125w_drz.fits,True,washington,hst_12061_gm_wfc3_ir_f125w_drz,2017-09-11,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
342,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_gr_wfc3_ir_f125w/hst_12061_gr_wfc3_ir_f125w_drz.fits,True,washington,hst_12061_gr_wfc3_ir_f125w_drz,2017-08-30,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
343,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_h9_wfc3_ir_f125w/hst_12061_h9_wfc3_ir_f125w_drz.fits,True,washington,hst_12061_h9_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
344,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g5_wfc3_ir_f125w/hst_12099_g5_wfc3_ir_f125w_drz.fits,True,washington,hst_12099_g5_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
346,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_7c_wfc3_ir_f160w/hst_12061_7c_wfc3_ir_f160w_drz.fits,True,washington,hst_12061_7c_wfc3_ir_f160w_drz,2017-08-21,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
349,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_ft_wfc3_ir_f160w/hst_12062_ft_wfc3_ir_f160w_drz.fits,True,washington,hst_12062_ft_wfc3_ir_f160w_drz,2017-08-16,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,P,,
350,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g4_wfc3_ir_f160w/hst_12099_g4_wfc3_ir_f160w_drz.fits,True,washington,hst_12099_g4_wfc3_ir_f160w_drz,2017-09-09,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
352,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g3_wfc3_ir_f125w/hst_12099_g3_wfc3_ir_f125w_drz.fits,True,washington,hst_12099_g3_wfc3_ir_f125w_drz,2017-08-18,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
353,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_i3_wfc3_ir_f160w/hst_12061_i3_wfc3_ir_f160w_drz.fits,True,washington,hst_12061_i3_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
354,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_e1_wfc3_ir_f125w/hst_12062_e1_wfc3_ir_f125w_drz.fits,True,washington,hst_12062_e1_wfc3_ir_f125w_drz,2017-09-11,HST,WFC3,F125W,-2.5e-05,-6.09e-35,3.7600000000000004e-37,2.5e-05,P,,
355,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12461_q4_wfc3_ir_f125w/hst_12461_q4_wfc3_ir_f125w_drz.fits,True,washington,hst_12461_q4_wfc3_ir_f125w_drz,2017-08-27,HST,WFC3,F125W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,P,,
356,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_gm_wfc3_ir_f160w/hst_12061_gm_wfc3_ir_f160w_drz.fits,True,washington,hst_12061_gm_wfc3_ir_f160w_drz,2017-09-11,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
357,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_j2_wfc3_ir_f160w/hst_12061_j2_wfc3_ir_f160w_drz.fits,True,washington,hst_12061_j2_wfc3_ir_f160w_drz,2017-09-09,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
359,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_7c_wfc3_ir_f125w/hst_12061_7c_wfc3_ir_f125w_drz.fits,True,washington,hst_12061_7c_wfc3_ir_f125w_drz,2017-08-21,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
360,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_8e_wfc3_ir_f160w/hst_12062_8e_wfc3_ir_f160w_drz.fits,True,washington,hst_12062_8e_wfc3_ir_f160w_drz,2017-08-21,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
362,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_es_wfc3_ir_f160w/hst_12062_es_wfc3_ir_f160w_drz.fits,True,washington,hst_12062_es_wfc3_ir_f160w_drz,2017-08-28,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
363,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_ft_wfc3_ir_f125w/hst_12062_ft_wfc3_ir_f125w_drz.fits,True,washington,hst_12062_ft_wfc3_ir_f125w_drz,2017-08-16,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,P,,
364,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_eo_wfc3_ir_f160w/hst_12062_eo_wfc3_ir_f160w_drz.fits,True,washington,hst_12062_eo_wfc3_ir_f160w_drz,2017-08-28,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
365,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_8v_wfc3_ir_f160w/hst_12062_8v_wfc3_ir_f160w_drz.fits,True,washington,hst_12062_8v_wfc3_ir_f160w_drz,2017-08-13,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,P,,
367,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_e1_wfc3_ir_f160w/hst_12062_e1_wfc3_ir_f160w_drz.fits,True,washington,hst_12062_e1_wfc3_ir_f160w_drz,2017-09-11,HST,WFC3,F160W,-2.5e-05,-6.09e-35,3.7600000000000004e-37,2.5e-05,P,,
371,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_dy_wfc3_ir_f160w/hst_12062_dy_wfc3_ir_f160w_drz.fits,True,washington,hst_12062_dy_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
372,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12060_ao_wfc3_ir_f105w/hst_12060_ao_wfc3_ir_f105w_drz.fits,True,washington,hst_12060_ao_wfc3_ir_f105w_drz,2017-09-09,HST,WFC3,F105W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,P,,
373,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_g0_wfc3_ir_f125w/hst_12062_g0_wfc3_ir_f125w_drz.fits,True,washington,hst_12062_g0_wfc3_ir_f125w_drz,2017-08-28,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
374,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_8e_wfc3_ir_f125w/hst_12062_8e_wfc3_ir_f125w_drz.fits,True,washington,hst_12062_8e_wfc3_ir_f125w_drz,2017-08-21,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
377,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_i3_wfc3_ir_f125w/hst_12061_i3_wfc3_ir_f125w_drz.fits,True,washington,hst_12061_i3_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
378,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_es_wfc3_ir_f125w/hst_12062_es_wfc3_ir_f125w_drz.fits,True,washington,hst_12062_es_wfc3_ir_f125w_drz,2017-08-28,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
380,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g4_wfc3_ir_f125w/hst_12099_g4_wfc3_ir_f125w_drz.fits,True,washington,hst_12099_g4_wfc3_ir_f125w_drz,2017-09-09,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
381,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_g0_wfc3_ir_f160w/hst_12062_g0_wfc3_ir_f160w_drz.fits,True,washington,hst_12062_g0_wfc3_ir_f160w_drz,2017-08-28,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,
382,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_eo_wfc3_ir_f125w/hst_12062_eo_wfc3_ir_f125w_drz.fits,True,washington,hst_12062_eo_wfc3_ir_f125w_drz,2017-08-28,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,
402,/astro/armin/bhoomika/pantheon_data_folder/14284/mastDownload/HST/hst_11670_1p_acs_wfc_f625w_jb511p/hst_11670_1p_acs_wfc_f625w_jb511p_drz.fits,True,14284,hst_11670_1p_acs_wfc_f625w_jb511p_drz,2024-11-04,HST,ACS,F625W,-1.39e-05,-1.5100000000000001e-22,-6.449999999999999e-23,1.39e-05,P,T,F
403,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l3_wfc3_ir_f125w_ic1xl3/hst_13046_l3_wfc3_ir_f125w_ic1xl3_drz.fits,True,500100,hst_13046_l3_wfc3_ir_f125w_ic1xl3_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-1.1e-21,8.1e-22,3.56e-05,P,T,F
404,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l1_wfc3_ir_f125w_ic1xl1/hst_13046_l1_wfc3_ir_f125w_ic1xl1_drz.fits,True,500100,hst_13046_l1_wfc3_ir_f125w_ic1xl1_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,5.37e-22,-7.96e-22,3.56e-05,P,T,F
405,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l2_wfc3_ir_f125w_ic1xl2/hst_13046_l2_wfc3_ir_f125w_ic1xl2_drz.fits,True,500100,hst_13046_l2_wfc3_ir_f125w_ic1xl2_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.2e-21,-2.0600000000000002e-21,3.56e-05,P,T,F
406,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l4_wfc3_ir_f160w_ic1xl4/hst_13046_l4_wfc3_ir_f160w_ic1xl4_drz.fits,True,500100,hst_13046_l4_wfc3_ir_f160w_ic1xl4_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,1.85e-21,1.7e-21,3.56e-05,P,F,F
407,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l3_wfc3_ir_f160w_ic1xl3/hst_13046_l3_wfc3_ir_f160w_ic1xl3_drz.fits,True,500100,hst_13046_l3_wfc3_ir_f160w_ic1xl3_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.37e-22,5.8e-22,3.56e-05,P,T,F
408,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l1_wfc3_ir_f160w_ic1xl1/hst_13046_l1_wfc3_ir_f160w_ic1xl1_drz.fits,True,500100,hst_13046_l1_wfc3_ir_f160w_ic1xl1_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.7e-21,2.4000000000000003e-21,3.56e-05,P,T,F
409,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l2_wfc3_ir_f160w_ic1xl2/hst_13046_l2_wfc3_ir_f160w_ic1xl2_drz.fits,True,500100,hst_13046_l2_wfc3_ir_f160w_ic1xl2_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.9600000000000003e-21,-2.3100000000000003e-21,3.56e-05,P,F,F
410,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l4_wfc3_ir_f125w_ic1xl4/hst_13046_l4_wfc3_ir_f125w_ic1xl4_drz.fits,True,500100,hst_13046_l4_wfc3_ir_f125w_ic1xl4_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,1.6900000000000001e-21,-1.4800000000000002e-21,3.56e-05,P,F,F
411,/astro/armin/bhoomika/pantheon_data_folder/iPTF13ebh/mastDownload/HST/hst_14219_12_wfc3_ir_f110w_icv412/hst_14219_12_wfc3_ir_f110w_icv412_drz.fits,True,iPTF13ebh,hst_14219_12_wfc3_ir_f110w_icv412_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,-4.89e-22,2.5000000000000002e-22,3.56e-05,B,T,
412,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_01_wfc3_ir_f110w_if7f01/hst_17429_01_wfc3_ir_f110w_if7f01_drz.fits,True,2010el,hst_17429_01_wfc3_ir_f110w_if7f01_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,2.64e-22,1.6e-22,3.56e-05,B,F,
413,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_12999_04_acs_wfc_f625w_jc2l04/hst_12999_04_acs_wfc_f625w_jc2l04_drc.fits,True,2010el,hst_12999_04_acs_wfc_f625w_jc2l04_drc,2024-11-04,HST,ACS,F625W,-1.39e-05,-5.75e-23,-5.689999999999999e-23,1.39e-05,B,F,
416,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_93_wfc3_ir_f160w_if7f93/hst_17429_93_wfc3_ir_f160w_if7f93_drz.fits,True,2010el,hst_17429_93_wfc3_ir_f160w_if7f93_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.2300000000000002e-21,-9.8e-22,3.56e-05,B,F,
418,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_93_wfc3_ir_f110w_if7f93/hst_17429_93_wfc3_ir_f110w_if7f93_drz.fits,True,2010el,hst_17429_93_wfc3_ir_f110w_if7f93_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,2.88e-22,2.39e-22,3.56e-05,B,F,
420,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_15133_11_wfc3_ir_f160w_idkv11/hst_15133_11_wfc3_ir_f160w_idkv11_drz.fits,True,2010el,hst_15133_11_wfc3_ir_f160w_idkv11_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.2700000000000003e-22,2.62e-22,3.56e-05,B,T,
421,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17413_55_wfc3_uvis_f625w_if8755/hst_17413_55_wfc3_uvis_f625w_if8755_drc.fits,True,2010el,hst_17413_55_wfc3_uvis_f625w_if8755_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,2.92e-22,-1.27e-22,1.1e-05,B,F,
422,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_91_wfc3_ir_f110w_if7f91/hst_17429_91_wfc3_ir_f110w_if7f91_drz.fits,True,2010el,hst_17429_91_wfc3_ir_f110w_if7f91_drz,2024-11-08,HST,WFC3,F110W,-3.56e-05,-6.76e-22,-1.5600000000000002e-21,3.56e-05,B,F,
424,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_01_wfc3_ir_f160w_if7f01/hst_17429_01_wfc3_ir_f160w_if7f01_drz.fits,True,2010el,hst_17429_01_wfc3_ir_f160w_if7f01_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.64e-22,1.6e-22,3.56e-05,B,F,
425,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_92_wfc3_ir_f160w_if7f92/hst_17429_92_wfc3_ir_f160w_if7f92_drz.fits,True,2010el,hst_17429_92_wfc3_ir_f160w_if7f92_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.92e-21,3.3e-21,3.56e-05,B,F,
427,/astro/armin/bhoomika/pantheon_data_folder/AT2016eoa/mastDownload/HST/hst_17446_12_wfc3_ir_f110w_if7r12/hst_17446_12_wfc3_ir_f110w_if7r12_drz.fits,True,AT2016eoa,hst_17446_12_wfc3_ir_f110w_if7r12_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,1.1200000000000001e-22,-3.5499999999999996e-23,3.56e-05,B,T,T
428,/astro/armin/bhoomika/pantheon_data_folder/160046/mastDownload/HST/hst_11158_13_acs_sbc_f125lp_ja1z13/hst_11158_13_acs_sbc_f125lp_ja1z13_drz.fits,True,160046,hst_11158_13_acs_sbc_f125lp_ja1z13_drz,2024-11-04,HST,ACS,F125LP;N/A,-6.94e-06,3.14e-22,2.99e-22,6.94e-06,P,T,T
430,/astro/armin/bhoomika/pantheon_data_folder/160046/mastDownload/HLA/hst_11158_13_acs_sbc_f125lp/hst_11158_13_acs_sbc_f125lp_drz.fits,True,160046,hst_11158_13_acs_sbc_f125lp_drz,2017-10-21,HST,ACS,,-8.33e-06,0.0,0.0,8.33e-06,P,,T
431,/astro/armin/bhoomika/pantheon_data_folder/14157/mastDownload/HST/hst_11670_4v_acs_wfc_f625w_jb514v/hst_11670_4v_acs_wfc_f625w_jb514v_drz.fits,True,14157,hst_11670_4v_acs_wfc_f625w_jb514v_drz,2024-11-05,HST,ACS,F625W,-1.39e-05,-6.8e-22,-4.26e-22,1.39e-05,P,T,
