,index,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,B_P,Good_Bad,On_Image
74,255,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_9425_73_acs_wfc_f775w_j8e673/hst_9425_73_acs_wfc_f775w_j8e673_drc.fits,hst_9425_73_acs_wfc_f775w_j8e673_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,1.86e-22,-2.46e-22,1.39e-05,P,F,True
75,264,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_10340_kd_acs_wfc_f775w_j92qkd/hst_10340_kd_acs_wfc_f775w_j92qkd_drc.fits,hst_10340_kd_acs_wfc_f775w_j92qkd_drc,2024-11-04,HST,ACS,F775W,-1.39e-05,-2.71e-22,3.72e-22,1.39e-05,P,F,True
76,265,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12099_g2_wfc3_ir_f125w_ibfug2/hst_12099_g2_wfc3_ir_f125w_ibfug2_drz.fits,hst_12099_g2_wfc3_ir_f125w_ibfug2_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,3.8099999999999996e-23,-2.23e-22,3.56e-05,P,T,True
77,267,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_e1_wfc3_ir_f160w_ibeve1/hst_12062_e1_wfc3_ir_f160w_ibeve1_drz.fits,hst_12062_e1_wfc3_ir_f160w_ibeve1_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.57e-22,-9.969999999999999e-23,3.56e-05,P,T,True
78,272,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_es_wfc3_ir_f160w_ibeves/hst_12062_es_wfc3_ir_f160w_ibeves_drz.fits,hst_12062_es_wfc3_ir_f160w_ibeves_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-7.7e-22,-1.71e-22,3.56e-05,P,T,True
79,273,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_9425_39_acs_wfc_f775w_j8e639/hst_9425_39_acs_wfc_f775w_j8e639_drc.fits,hst_9425_39_acs_wfc_f775w_j8e639_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-4.8e-22,-6.54e-22,1.39e-05,P,F,True
80,276,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_8e_wfc3_ir_f160w_ibev8e/hst_12062_8e_wfc3_ir_f160w_ibev8e_drz.fits,hst_12062_8e_wfc3_ir_f160w_ibev8e_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-3.74e-22,-4.22e-22,3.56e-05,P,F,True
81,277,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12060_ao_wfc3_ir_f105w_ibetao/hst_12060_ao_wfc3_ir_f105w_ibetao_drz.fits,hst_12060_ao_wfc3_ir_f105w_ibetao_drz,2024-11-09,HST,WFC3,F105W,-3.56e-05,-6.6200000000000005e-22,4.78e-22,3.56e-05,P,T,True
82,279,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_9425_60_acs_wfc_f775w_j8e660/hst_9425_60_acs_wfc_f775w_j8e660_drc.fits,hst_9425_60_acs_wfc_f775w_j8e660_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,1.49e-22,4.14e-23,1.39e-05,P,F,True
83,280,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12062_es_wfc3_ir_f125w_ibeves/hst_12062_es_wfc3_ir_f125w_ibeves_drz.fits,hst_12062_es_wfc3_ir_f125w_ibeves_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.5999999999999997e-23,-5.59e-22,3.56e-05,P,T,True
84,293,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_h9_wfc3_ir_f125w_ibeuh9/hst_12061_h9_wfc3_ir_f125w_ibeuh9_drz.fits,hst_12061_h9_wfc3_ir_f125w_ibeuh9_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-1.0000000000000001e-21,1.05e-21,3.56e-05,P,F,True
85,297,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_j2_wfc3_ir_f160w_ibeuj2/hst_12061_j2_wfc3_ir_f160w_ibeuj2_drz.fits,hst_12061_j2_wfc3_ir_f160w_ibeuj2_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.2499999999999996e-23,-2.0899999999999997e-23,3.56e-05,P,T,True
86,301,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_10340_lb_acs_wfc_f775w_j92qlb/hst_10340_lb_acs_wfc_f775w_j92qlb_drc.fits,hst_10340_lb_acs_wfc_f775w_j92qlb_drc,2024-11-05,HST,ACS,F775W,-1.39e-05,-6.740000000000001e-22,-4.62e-22,1.39e-05,P,F,True
87,308,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_gr_wfc3_ir_f125w_ibeugr/hst_12061_gr_wfc3_ir_f125w_ibeugr_drz.fits,hst_12061_gr_wfc3_ir_f125w_ibeugr_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,4.89e-22,7.44e-22,3.56e-05,P,T,True
88,314,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12061_7c_wfc3_ir_f125w_ibeu7c/hst_12061_7c_wfc3_ir_f125w_ibeu7c_drz.fits,hst_12061_7c_wfc3_ir_f125w_ibeu7c_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,1.6900000000000001e-21,1.2800000000000001e-21,3.56e-05,P,T,True
89,317,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12099_g4_wfc3_ir_f160w_ibfug4/hst_12099_g4_wfc3_ir_f160w_ibfug4_drz.fits,hst_12099_g4_wfc3_ir_f160w_ibfug4_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,8.43e-22,-7.39e-22,3.56e-05,P,T,True
90,320,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12099_g3_wfc3_ir_f160w_ibfug3/hst_12099_g3_wfc3_ir_f160w_ibfug3_drz.fits,hst_12099_g3_wfc3_ir_f160w_ibfug3_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-2.4400000000000002e-21,-8.97e-22,3.56e-05,P,F,True
91,328,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_12099_g4_wfc3_ir_f125w_ibfug4/hst_12099_g4_wfc3_ir_f125w_ibfug4_drz.fits,hst_12099_g4_wfc3_ir_f125w_ibfug4_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.3699999999999998e-23,-5.95e-22,3.56e-05,P,F,True
92,329,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HST/hst_10340_j8_acs_wfc_f775w_j92qj8/hst_10340_j8_acs_wfc_f775w_j92qj8_drc.fits,hst_10340_j8_acs_wfc_f775w_j92qj8_drc,2024-11-07,HST,ACS,F775W,-1.39e-05,3.44e-22,-4.22e-22,1.39e-05,P,F,True
93,332,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g5_wfc3_ir_f160w/hst_12099_g5_wfc3_ir_f160w_drz.fits,hst_12099_g5_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
94,333,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g3_wfc3_ir_f160w/hst_12099_g3_wfc3_ir_f160w_drz.fits,hst_12099_g3_wfc3_ir_f160w_drz,2017-08-18,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
95,334,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_8v_wfc3_ir_f125w/hst_12062_8v_wfc3_ir_f125w_drz.fits,hst_12062_8v_wfc3_ir_f125w_drz,2017-08-13,HST,WFC3,F125W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,P,,True
96,336,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_j2_wfc3_ir_f125w/hst_12061_j2_wfc3_ir_f125w_drz.fits,hst_12061_j2_wfc3_ir_f125w_drz,2017-09-09,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
97,337,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_gr_wfc3_ir_f160w/hst_12061_gr_wfc3_ir_f160w_drz.fits,hst_12061_gr_wfc3_ir_f160w_drz,2017-08-30,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
98,339,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_h9_wfc3_ir_f160w/hst_12061_h9_wfc3_ir_f160w_drz.fits,hst_12061_h9_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
99,340,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_dy_wfc3_ir_f125w/hst_12062_dy_wfc3_ir_f125w_drz.fits,hst_12062_dy_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
100,341,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_gm_wfc3_ir_f125w/hst_12061_gm_wfc3_ir_f125w_drz.fits,hst_12061_gm_wfc3_ir_f125w_drz,2017-09-11,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
101,342,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_gr_wfc3_ir_f125w/hst_12061_gr_wfc3_ir_f125w_drz.fits,hst_12061_gr_wfc3_ir_f125w_drz,2017-08-30,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
102,343,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_h9_wfc3_ir_f125w/hst_12061_h9_wfc3_ir_f125w_drz.fits,hst_12061_h9_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
103,344,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g5_wfc3_ir_f125w/hst_12099_g5_wfc3_ir_f125w_drz.fits,hst_12099_g5_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
104,346,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_7c_wfc3_ir_f160w/hst_12061_7c_wfc3_ir_f160w_drz.fits,hst_12061_7c_wfc3_ir_f160w_drz,2017-08-21,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
105,349,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_ft_wfc3_ir_f160w/hst_12062_ft_wfc3_ir_f160w_drz.fits,hst_12062_ft_wfc3_ir_f160w_drz,2017-08-16,HST,WFC3,F160W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,P,,True
106,350,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g4_wfc3_ir_f160w/hst_12099_g4_wfc3_ir_f160w_drz.fits,hst_12099_g4_wfc3_ir_f160w_drz,2017-09-09,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
107,352,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g3_wfc3_ir_f125w/hst_12099_g3_wfc3_ir_f125w_drz.fits,hst_12099_g3_wfc3_ir_f125w_drz,2017-08-18,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
108,353,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_i3_wfc3_ir_f160w/hst_12061_i3_wfc3_ir_f160w_drz.fits,hst_12061_i3_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
109,354,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_e1_wfc3_ir_f125w/hst_12062_e1_wfc3_ir_f125w_drz.fits,hst_12062_e1_wfc3_ir_f125w_drz,2017-09-11,HST,WFC3,F125W,-2.5e-05,-6.09e-35,3.7600000000000004e-37,2.5e-05,P,,True
110,355,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12461_q4_wfc3_ir_f125w/hst_12461_q4_wfc3_ir_f125w_drz.fits,hst_12461_q4_wfc3_ir_f125w_drz,2017-08-27,HST,WFC3,F125W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,P,,True
111,356,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_gm_wfc3_ir_f160w/hst_12061_gm_wfc3_ir_f160w_drz.fits,hst_12061_gm_wfc3_ir_f160w_drz,2017-09-11,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
112,357,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_j2_wfc3_ir_f160w/hst_12061_j2_wfc3_ir_f160w_drz.fits,hst_12061_j2_wfc3_ir_f160w_drz,2017-09-09,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
113,359,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_7c_wfc3_ir_f125w/hst_12061_7c_wfc3_ir_f125w_drz.fits,hst_12061_7c_wfc3_ir_f125w_drz,2017-08-21,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
114,360,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_8e_wfc3_ir_f160w/hst_12062_8e_wfc3_ir_f160w_drz.fits,hst_12062_8e_wfc3_ir_f160w_drz,2017-08-21,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
115,362,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_es_wfc3_ir_f160w/hst_12062_es_wfc3_ir_f160w_drz.fits,hst_12062_es_wfc3_ir_f160w_drz,2017-08-28,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
116,363,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_ft_wfc3_ir_f125w/hst_12062_ft_wfc3_ir_f125w_drz.fits,hst_12062_ft_wfc3_ir_f125w_drz,2017-08-16,HST,WFC3,F125W,-2.5e-05,1.8800000000000002e-37,1.8800000000000002e-37,2.5e-05,P,,True
117,364,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_eo_wfc3_ir_f160w/hst_12062_eo_wfc3_ir_f160w_drz.fits,hst_12062_eo_wfc3_ir_f160w_drz,2017-08-28,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
118,365,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_8v_wfc3_ir_f160w/hst_12062_8v_wfc3_ir_f160w_drz.fits,hst_12062_8v_wfc3_ir_f160w_drz,2017-08-13,HST,WFC3,F160W,-2.5e-05,-1.8800000000000002e-37,-1.8800000000000002e-37,2.5e-05,P,,True
119,367,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_e1_wfc3_ir_f160w/hst_12062_e1_wfc3_ir_f160w_drz.fits,hst_12062_e1_wfc3_ir_f160w_drz,2017-09-11,HST,WFC3,F160W,-2.5e-05,-6.09e-35,3.7600000000000004e-37,2.5e-05,P,,True
120,371,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_dy_wfc3_ir_f160w/hst_12062_dy_wfc3_ir_f160w_drz.fits,hst_12062_dy_wfc3_ir_f160w_drz,2017-09-10,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
121,372,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12060_ao_wfc3_ir_f105w/hst_12060_ao_wfc3_ir_f105w_drz.fits,hst_12060_ao_wfc3_ir_f105w_drz,2017-09-09,HST,WFC3,F105W,-2.5e-05,9.4e-38,9.4e-38,2.5e-05,P,,True
122,373,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_g0_wfc3_ir_f125w/hst_12062_g0_wfc3_ir_f125w_drz.fits,hst_12062_g0_wfc3_ir_f125w_drz,2017-08-28,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
123,374,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_8e_wfc3_ir_f125w/hst_12062_8e_wfc3_ir_f125w_drz.fits,hst_12062_8e_wfc3_ir_f125w_drz,2017-08-21,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
124,377,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12061_i3_wfc3_ir_f125w/hst_12061_i3_wfc3_ir_f125w_drz.fits,hst_12061_i3_wfc3_ir_f125w_drz,2017-09-10,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
125,378,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_es_wfc3_ir_f125w/hst_12062_es_wfc3_ir_f125w_drz.fits,hst_12062_es_wfc3_ir_f125w_drz,2017-08-28,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
126,380,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12099_g4_wfc3_ir_f125w/hst_12099_g4_wfc3_ir_f125w_drz.fits,hst_12099_g4_wfc3_ir_f125w_drz,2017-09-09,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
127,381,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_g0_wfc3_ir_f160w/hst_12062_g0_wfc3_ir_f160w_drz.fits,hst_12062_g0_wfc3_ir_f160w_drz,2017-08-28,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
128,382,washington,/astro/armin/bhoomika/pantheon_data_folder/washington/mastDownload/HLA/hst_12062_eo_wfc3_ir_f125w/hst_12062_eo_wfc3_ir_f125w_drz.fits,hst_12062_eo_wfc3_ir_f125w_drz,2017-08-28,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.5e-05,P,,True
129,402,14284,/astro/armin/bhoomika/pantheon_data_folder/14284/mastDownload/HST/hst_11670_1p_acs_wfc_f625w_jb511p/hst_11670_1p_acs_wfc_f625w_jb511p_drz.fits,hst_11670_1p_acs_wfc_f625w_jb511p_drz,2024-11-04,HST,ACS,F625W,-1.39e-05,-1.5100000000000001e-22,-6.449999999999999e-23,1.39e-05,P,T,True
130,403,500100,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l3_wfc3_ir_f125w_ic1xl3/hst_13046_l3_wfc3_ir_f125w_ic1xl3_drz.fits,hst_13046_l3_wfc3_ir_f125w_ic1xl3_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-1.1e-21,8.1e-22,3.56e-05,P,T,True
131,404,500100,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l1_wfc3_ir_f125w_ic1xl1/hst_13046_l1_wfc3_ir_f125w_ic1xl1_drz.fits,hst_13046_l1_wfc3_ir_f125w_ic1xl1_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,5.37e-22,-7.96e-22,3.56e-05,P,T,True
132,405,500100,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l2_wfc3_ir_f125w_ic1xl2/hst_13046_l2_wfc3_ir_f125w_ic1xl2_drz.fits,hst_13046_l2_wfc3_ir_f125w_ic1xl2_drz,2024-11-09,HST,WFC3,F125W,-3.56e-05,-2.2e-21,-2.0600000000000002e-21,3.56e-05,P,T,True
133,406,500100,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l4_wfc3_ir_f160w_ic1xl4/hst_13046_l4_wfc3_ir_f160w_ic1xl4_drz.fits,hst_13046_l4_wfc3_ir_f160w_ic1xl4_drz,2024-11-08,HST,WFC3,F160W,-3.56e-05,1.85e-21,1.7e-21,3.56e-05,P,F,True
134,407,500100,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l3_wfc3_ir_f160w_ic1xl3/hst_13046_l3_wfc3_ir_f160w_ic1xl3_drz.fits,hst_13046_l3_wfc3_ir_f160w_ic1xl3_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,5.37e-22,5.8e-22,3.56e-05,P,T,True
135,408,500100,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l1_wfc3_ir_f160w_ic1xl1/hst_13046_l1_wfc3_ir_f160w_ic1xl1_drz.fits,hst_13046_l1_wfc3_ir_f160w_ic1xl1_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.7e-21,2.4000000000000003e-21,3.56e-05,P,T,True
136,409,500100,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l2_wfc3_ir_f160w_ic1xl2/hst_13046_l2_wfc3_ir_f160w_ic1xl2_drz.fits,hst_13046_l2_wfc3_ir_f160w_ic1xl2_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,-1.9600000000000003e-21,-2.3100000000000003e-21,3.56e-05,P,F,True
137,410,500100,/astro/armin/bhoomika/pantheon_data_folder/500100/mastDownload/HST/hst_13046_l4_wfc3_ir_f125w_ic1xl4/hst_13046_l4_wfc3_ir_f125w_ic1xl4_drz.fits,hst_13046_l4_wfc3_ir_f125w_ic1xl4_drz,2024-11-08,HST,WFC3,F125W,-3.56e-05,1.6900000000000001e-21,-1.4800000000000002e-21,3.56e-05,P,F,True
138,411,iPTF13ebh,/astro/armin/bhoomika/pantheon_data_folder/iPTF13ebh/mastDownload/HST/hst_14219_12_wfc3_ir_f110w_icv412/hst_14219_12_wfc3_ir_f110w_icv412_drz.fits,hst_14219_12_wfc3_ir_f110w_icv412_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,-4.89e-22,2.5000000000000002e-22,3.56e-05,B,T,True
139,412,2010el,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_01_wfc3_ir_f110w_if7f01/hst_17429_01_wfc3_ir_f110w_if7f01_drz.fits,hst_17429_01_wfc3_ir_f110w_if7f01_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,2.64e-22,1.6e-22,3.56e-05,B,F,True
140,413,2010el,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_12999_04_acs_wfc_f625w_jc2l04/hst_12999_04_acs_wfc_f625w_jc2l04_drc.fits,hst_12999_04_acs_wfc_f625w_jc2l04_drc,2024-11-04,HST,ACS,F625W,-1.39e-05,-5.75e-23,-5.689999999999999e-23,1.39e-05,B,F,True
141,416,2010el,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_93_wfc3_ir_f160w_if7f93/hst_17429_93_wfc3_ir_f160w_if7f93_drz.fits,hst_17429_93_wfc3_ir_f160w_if7f93_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.2300000000000002e-21,-9.8e-22,3.56e-05,B,F,True
142,418,2010el,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_93_wfc3_ir_f110w_if7f93/hst_17429_93_wfc3_ir_f110w_if7f93_drz.fits,hst_17429_93_wfc3_ir_f110w_if7f93_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,2.88e-22,2.39e-22,3.56e-05,B,F,True
143,420,2010el,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_15133_11_wfc3_ir_f160w_idkv11/hst_15133_11_wfc3_ir_f160w_idkv11_drz.fits,hst_15133_11_wfc3_ir_f160w_idkv11_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.2700000000000003e-22,2.62e-22,3.56e-05,B,T,True
144,421,2010el,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17413_55_wfc3_uvis_f625w_if8755/hst_17413_55_wfc3_uvis_f625w_if8755_drc.fits,hst_17413_55_wfc3_uvis_f625w_if8755_drc,2024-11-09,HST,WFC3,F625W,-1.1e-05,2.92e-22,-1.27e-22,1.1e-05,B,F,True
145,422,2010el,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_91_wfc3_ir_f110w_if7f91/hst_17429_91_wfc3_ir_f110w_if7f91_drz.fits,hst_17429_91_wfc3_ir_f110w_if7f91_drz,2024-11-08,HST,WFC3,F110W,-3.56e-05,-6.76e-22,-1.5600000000000002e-21,3.56e-05,B,F,True
146,424,2010el,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_01_wfc3_ir_f160w_if7f01/hst_17429_01_wfc3_ir_f160w_if7f01_drz.fits,hst_17429_01_wfc3_ir_f160w_if7f01_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,2.64e-22,1.6e-22,3.56e-05,B,F,True
147,425,2010el,/astro/armin/bhoomika/pantheon_data_folder/2010el/mastDownload/HST/hst_17429_92_wfc3_ir_f160w_if7f92/hst_17429_92_wfc3_ir_f160w_if7f92_drz.fits,hst_17429_92_wfc3_ir_f160w_if7f92_drz,2024-11-09,HST,WFC3,F160W,-3.56e-05,1.92e-21,3.3e-21,3.56e-05,B,F,True
148,427,AT2016eoa,/astro/armin/bhoomika/pantheon_data_folder/AT2016eoa/mastDownload/HST/hst_17446_12_wfc3_ir_f110w_if7r12/hst_17446_12_wfc3_ir_f110w_if7r12_drz.fits,hst_17446_12_wfc3_ir_f110w_if7r12_drz,2024-11-09,HST,WFC3,F110W,-3.56e-05,1.1200000000000001e-22,-3.5499999999999996e-23,3.56e-05,B,T,True
149,428,160046,/astro/armin/bhoomika/pantheon_data_folder/160046/mastDownload/HST/hst_11158_13_acs_sbc_f125lp_ja1z13/hst_11158_13_acs_sbc_f125lp_ja1z13_drz.fits,hst_11158_13_acs_sbc_f125lp_ja1z13_drz,2024-11-04,HST,ACS,F125LP;N/A,-6.94e-06,3.14e-22,2.99e-22,6.94e-06,P,T,True
150,430,160046,/astro/armin/bhoomika/pantheon_data_folder/160046/mastDownload/HLA/hst_11158_13_acs_sbc_f125lp/hst_11158_13_acs_sbc_f125lp_drz.fits,hst_11158_13_acs_sbc_f125lp_drz,2017-10-21,HST,ACS,,-8.33e-06,0.0,0.0,8.33e-06,P,,True
151,431,14157,/astro/armin/bhoomika/pantheon_data_folder/14157/mastDownload/HST/hst_11670_4v_acs_wfc_f625w_jb514v/hst_11670_4v_acs_wfc_f625w_jb514v_drz.fits,hst_11670_4v_acs_wfc_f625w_jb514v_drz,2024-11-05,HST,ACS,F625W,-1.39e-05,-6.8e-22,-4.26e-22,1.39e-05,P,T,True
