SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2
2012cg,/astro/armin/bhoomika/pantheon_data_folder/2012cg/mastDownload/JWST/jw03707-c1081_t031_miri_f2100w/jw03707-c1081_t031_miri_f2100w_i2d.fits,jw03707-c1081_t031_miri_f2100w_i2d,2025-05-08T07:40:34.952,JWST,MIRI,F2100W,,,,
2012cg,/astro/armin/bhoomika/pantheon_data_folder/2012cg/mastDownload/JWST/jw03707-o061_t031_miri_f2100w/jw03707-o061_t031_miri_f2100w_i2d.fits,jw03707-o061_t031_miri_f2100w_i2d,2025-05-30T02:36:43.885,JWST,MIRI,F2100W,,,,
2012cg,/astro/armin/bhoomika/pantheon_data_folder/2012cg/mastDownload/JWST/jw03707-o062_t031_nircam_clear-f335m/jw03707-o062_t031_nircam_clear-f335m_i2d.fits,jw03707-o062_t031_nircam_clear-f335m_i2d,2025-05-30T03:01:16.288,JWST,NIRCAM,F335M,,,,
2012cg,/astro/armin/bhoomika/pantheon_data_folder/2012cg/mastDownload/JWST/jw03707-o062_t031_nircam_clear-f300m/jw03707-o062_t031_nircam_clear-f300m_i2d.fits,jw03707-o062_t031_nircam_clear-f300m_i2d,2025-05-30T03:01:03.903,JWST,NIRCAM,F300M,,,,
2012cg,/astro/armin/bhoomika/pantheon_data_folder/2012cg/mastDownload/JWST/jw03707-o062_t031_nircam_clear-f187n/jw03707-o062_t031_nircam_clear-f187n_i2d.fits,jw03707-o062_t031_nircam_clear-f187n_i2d,2025-05-30T03:05:34.649,JWST,NIRCAM,F187N,,,,
2012cg,/astro/armin/bhoomika/pantheon_data_folder/2012cg/mastDownload/JWST/jw01995-o012_t012_nircam_clear-f356w/jw01995-o012_t012_nircam_clear-f356w_i2d.fits,jw01995-o012_t012_nircam_clear-f356w_i2d,2025-06-05T08:23:32.704,JWST,NIRCAM,F356W,,,,
2012cg,/astro/armin/bhoomika/pantheon_data_folder/2012cg/mastDownload/JWST/jw01995-o012_t012_nircam_clear-f115w/jw01995-o012_t012_nircam_clear-f115w_i2d.fits,jw01995-o012_t012_nircam_clear-f115w_i2d,2025-06-05T08:46:39.679,JWST,NIRCAM,F115W,,,,
2012cg,/astro/armin/bhoomika/pantheon_data_folder/2012cg/mastDownload/JWST/jw03707-o061_t031_miri_f770w/jw03707-o061_t031_miri_f770w_i2d.fits,jw03707-o061_t031_miri_f770w_i2d,2025-05-30T02:41:10.900,JWST,MIRI,F770W,,,,
2012cg,/astro/armin/bhoomika/pantheon_data_folder/2012cg/mastDownload/JWST/jw03707-c1081_t031_miri_f770w/jw03707-c1081_t031_miri_f770w_i2d.fits,jw03707-c1081_t031_miri_f770w_i2d,2025-05-08T07:40:42.650,JWST,MIRI,F770W,,,,
1986G,/astro/armin/bhoomika/pantheon_data_folder/1986G/mastDownload/JWST/jw01269-o002_t001_miri_f560w/jw01269-o002_t001_miri_f560w_i2d.fits,jw01269-o002_t001_miri_f560w_i2d,2025-06-17T19:42:34.319,JWST,MIRI,F560W,,,,
1986G,/astro/armin/bhoomika/pantheon_data_folder/1986G/mastDownload/JWST/jw01269-o002_t001_miri_f1130w/jw01269-o002_t001_miri_f1130w_i2d.fits,jw01269-o002_t001_miri_f1130w_i2d,2025-06-17T19:42:47.849,JWST,MIRI,F1130W,,,,
1986G,/astro/armin/bhoomika/pantheon_data_folder/1986G/mastDownload/JWST/jw01269-o002_t001_miri_f770w/jw01269-o002_t001_miri_f770w_i2d.fits,jw01269-o002_t001_miri_f770w_i2d,2025-06-17T19:42:37.996,JWST,MIRI,F770W,,,,
2008fv,/astro/armin/bhoomika/pantheon_data_folder/2008fv/mastDownload/JWST/jw02875-o003_t003_nircam_clear-f090w/jw02875-o003_t003_nircam_clear-f090w_i2d.fits,jw02875-o003_t003_nircam_clear-f090w_i2d,2025-06-12T06:51:21.156,JWST,NIRCAM,F090W,,,,
2008fv,/astro/armin/bhoomika/pantheon_data_folder/2008fv/mastDownload/JWST/jw02875-o003_t003_nircam_clear-f277w/jw02875-o003_t003_nircam_clear-f277w_i2d.fits,jw02875-o003_t003_nircam_clear-f277w_i2d,2025-06-12T06:44:07.337,JWST,NIRCAM,F277W,,,,
2008fv,/astro/armin/bhoomika/pantheon_data_folder/2008fv/mastDownload/JWST/jw02875-o003_t003_nircam_clear-f150w/jw02875-o003_t003_nircam_clear-f150w_i2d.fits,jw02875-o003_t003_nircam_clear-f150w_i2d,2025-06-12T06:57:41.128,JWST,NIRCAM,F150W,,,,
03D3ay,/astro/armin/bhoomika/pantheon_data_folder/03D3ay/mastDownload/JWST/jw01869-o004_t005_nircam_clear-f277w/jw01869-o004_t005_nircam_clear-f277w_i2d.fits,jw01869-o004_t005_nircam_clear-f277w_i2d,2025-06-13T09:23:55.945,JWST,NIRCAM,F277W,,,,
03D3ay,/astro/armin/bhoomika/pantheon_data_folder/03D3ay/mastDownload/JWST/jw01869-o004_t005_nircam_clear-f150w/jw01869-o004_t005_nircam_clear-f150w_i2d.fits,jw01869-o004_t005_nircam_clear-f150w_i2d,2025-06-13T09:48:34.309,JWST,NIRCAM,F150W,,,,
2007af,/astro/armin/bhoomika/pantheon_data_folder/2007af/mastDownload/JWST/jw01685-o010_t005_nircam_clear-f090w/jw01685-o010_t005_nircam_clear-f090w_i2d.fits,jw01685-o010_t005_nircam_clear-f090w_i2d,2025-06-08T06:11:03.746,JWST,NIRCAM,F090W,,,,
2007af,/astro/armin/bhoomika/pantheon_data_folder/2007af/mastDownload/JWST/jw01685-o010_t005_nircam_clear-f277w/jw01685-o010_t005_nircam_clear-f277w_i2d.fits,jw01685-o010_t005_nircam_clear-f277w_i2d,2025-06-08T06:00:47.605,JWST,NIRCAM,F277W,,,,
2007af,/astro/armin/bhoomika/pantheon_data_folder/2007af/mastDownload/JWST/jw01685-o009_t005_nircam_clear-f090w/jw01685-o009_t005_nircam_clear-f090w_i2d.fits,jw01685-o009_t005_nircam_clear-f090w_i2d,2025-06-08T06:15:39.200,JWST,NIRCAM,F090W,,,,
2007af,/astro/armin/bhoomika/pantheon_data_folder/2007af/mastDownload/JWST/jw01685-c1009_t005_nircam_clear-f277w/jw01685-c1009_t005_nircam_clear-f277w_i2d.fits,jw01685-c1009_t005_nircam_clear-f277w_i2d,2025-04-05T01:54:22.304,JWST,NIRCAM,F277W,,,,
2007af,/astro/armin/bhoomika/pantheon_data_folder/2007af/mastDownload/JWST/jw01685-c1009_t005_nircam_clear-f150w/jw01685-c1009_t005_nircam_clear-f150w_i2d.fits,jw01685-c1009_t005_nircam_clear-f150w_i2d,2025-04-05T02:02:20.411,JWST,NIRCAM,F150W,,,,
2007af,/astro/armin/bhoomika/pantheon_data_folder/2007af/mastDownload/JWST/jw01685-o010_t005_nircam_clear-f150w/jw01685-o010_t005_nircam_clear-f150w_i2d.fits,jw01685-o010_t005_nircam_clear-f150w_i2d,2025-06-08T06:11:07.800,JWST,NIRCAM,F150W,,,,
2007af,/astro/armin/bhoomika/pantheon_data_folder/2007af/mastDownload/JWST/jw01685-o009_t005_nircam_clear-f277w/jw01685-o009_t005_nircam_clear-f277w_i2d.fits,jw01685-o009_t005_nircam_clear-f277w_i2d,2025-06-08T06:00:49.906,JWST,NIRCAM,F277W,,,,
2007af,/astro/armin/bhoomika/pantheon_data_folder/2007af/mastDownload/JWST/jw01685-o009_t005_nircam_clear-f150w/jw01685-o009_t005_nircam_clear-f150w_i2d.fits,jw01685-o009_t005_nircam_clear-f150w_i2d,2025-06-08T06:08:30.613,JWST,NIRCAM,F150W,,,,
2007af,/astro/armin/bhoomika/pantheon_data_folder/2007af/mastDownload/JWST/jw01685-c1009_t005_nircam_clear-f090w/jw01685-c1009_t005_nircam_clear-f090w_i2d.fits,jw01685-c1009_t005_nircam_clear-f090w_i2d,2025-04-05T02:07:54.087,JWST,NIRCAM,F090W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw02064-o013_t007_miri_f1800w-sub256/jw02064-o013_t007_miri_f1800w-sub256_i2d.fits,jw02064-o013_t007_miri_f1800w-sub256_i2d,2025-03-21T05:28:04.880,JWST,MIRI,F1800W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch4-short/jw01670-c1008_t003_miri_ch4-short_x1d.fits,jw01670-c1008_t003_miri_ch4-short_x1d,2025-06-13T05:19:20.264,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch4-short/jw01670-c1008_t003_miri_ch4-short_s3d.fits,jw01670-c1008_t003_miri_ch4-short_s3d,2025-06-13T05:15:18.987,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch3-short/jw01670-c1008_t003_miri_ch3-short_s3d.fits,jw01670-c1008_t003_miri_ch3-short_s3d,2025-06-13T05:15:16.715,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch3-short/jw01670-c1008_t003_miri_ch3-short_x1d.fits,jw01670-c1008_t003_miri_ch3-short_x1d,2025-06-13T05:19:19.960,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch3-long/jw01670-c1008_t003_miri_ch3-long_s3d.fits,jw01670-c1008_t003_miri_ch3-long_s3d,2025-06-13T05:15:18.138,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch3-long/jw01670-c1008_t003_miri_ch3-long_x1d.fits,jw01670-c1008_t003_miri_ch3-long_x1d,2025-06-13T05:19:20.157,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch2-long/jw01670-c1008_t003_miri_ch2-long_s3d.fits,jw01670-c1008_t003_miri_ch2-long_s3d,2025-06-13T05:15:15.777,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch2-long/jw01670-c1008_t003_miri_ch2-long_x1d.fits,jw01670-c1008_t003_miri_ch2-long_x1d,2025-06-13T05:19:19.863,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw02064-o013_t007_miri_f560w-sub256/jw02064-o013_t007_miri_f560w-sub256_i2d.fits,jw02064-o013_t007_miri_f560w-sub256_i2d,2025-03-21T05:28:22.602,JWST,MIRI,F560W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-o010_t010_miri_f560w-sub256/jw01670-o010_t010_miri_f560w-sub256_i2d.fits,jw01670-o010_t010_miri_f560w-sub256_i2d,2025-06-13T04:16:07.539,JWST,MIRI,F560W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch1-long/jw01670-c1008_t003_miri_ch1-long_x1d.fits,jw01670-c1008_t003_miri_ch1-long_x1d,2025-06-13T05:19:19.578,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch1-long/jw01670-c1008_t003_miri_ch1-long_s3d.fits,jw01670-c1008_t003_miri_ch1-long_s3d,2025-06-13T05:15:12.977,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch4-long/jw01670-c1008_t003_miri_ch4-long_s3d.fits,jw01670-c1008_t003_miri_ch4-long_s3d,2025-06-13T05:15:19.891,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch4-long/jw01670-c1008_t003_miri_ch4-long_x1d.fits,jw01670-c1008_t003_miri_ch4-long_x1d,2025-06-13T05:19:20.465,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw02064-o013_t007_miri_f1000w-sub256/jw02064-o013_t007_miri_f1000w-sub256_i2d.fits,jw02064-o013_t007_miri_f1000w-sub256_i2d,2025-03-21T05:28:21.051,JWST,MIRI,F1000W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw02064-o013_t007_miri_f2100w-sub256/jw02064-o013_t007_miri_f2100w-sub256_i2d.fits,jw02064-o013_t007_miri_f2100w-sub256_i2d,2025-03-21T05:27:57.858,JWST,MIRI,F2100W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw02064-o063_t007_miri_f2100w-sub256/jw02064-o063_t007_miri_f2100w-sub256_i2d.fits,jw02064-o063_t007_miri_f2100w-sub256_i2d,2025-03-21T05:28:33.237,JWST,MIRI,F2100W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch3-medium/jw01670-c1008_t003_miri_ch3-medium_s3d.fits,jw01670-c1008_t003_miri_ch3-medium_s3d,2025-06-13T05:15:17.368,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch3-medium/jw01670-c1008_t003_miri_ch3-medium_x1d.fits,jw01670-c1008_t003_miri_ch3-medium_x1d,2025-06-13T05:19:20.059,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch1-short/jw01670-c1008_t003_miri_ch1-short_x1d.fits,jw01670-c1008_t003_miri_ch1-short_x1d,2025-06-13T05:19:19.374,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch1-short/jw01670-c1008_t003_miri_ch1-short_s3d.fits,jw01670-c1008_t003_miri_ch1-short_s3d,2025-06-13T05:15:10.913,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch4-medium/jw01670-c1008_t003_miri_ch4-medium_s3d.fits,jw01670-c1008_t003_miri_ch4-medium_s3d,2025-06-13T05:15:19.429,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch4-medium/jw01670-c1008_t003_miri_ch4-medium_x1d.fits,jw01670-c1008_t003_miri_ch4-medium_x1d,2025-06-13T05:19:20.361,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw02064-o063_t007_miri_f1500w-sub256/jw02064-o063_t007_miri_f1500w-sub256_i2d.fits,jw02064-o063_t007_miri_f1500w-sub256_i2d,2025-03-21T05:28:45.834,JWST,MIRI,F1500W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch2-short/jw01670-c1008_t003_miri_ch2-short_x1d.fits,jw01670-c1008_t003_miri_ch2-short_x1d,2025-06-13T05:19:19.674,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch2-short/jw01670-c1008_t003_miri_ch2-short_s3d.fits,jw01670-c1008_t003_miri_ch2-short_s3d,2025-06-13T05:15:14.157,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch2-medium/jw01670-c1008_t003_miri_ch2-medium_x1d.fits,jw01670-c1008_t003_miri_ch2-medium_x1d,2025-06-13T05:19:19.769,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch2-medium/jw01670-c1008_t003_miri_ch2-medium_s3d.fits,jw01670-c1008_t003_miri_ch2-medium_s3d,2025-06-13T05:15:14.915,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw02064-o063_t007_miri_f1000w-sub256/jw02064-o063_t007_miri_f1000w-sub256_i2d.fits,jw02064-o063_t007_miri_f1000w-sub256_i2d,2025-03-21T05:28:48.732,JWST,MIRI,F1000W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-o010_t010_miri_f1000w-sub256/jw01670-o010_t010_miri_f1000w-sub256_i2d.fits,jw01670-o010_t010_miri_f1000w-sub256_i2d,2025-06-13T04:16:41.732,JWST,MIRI,F1000W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw02064-o013_t007_miri_f1500w-sub256/jw02064-o013_t007_miri_f1500w-sub256_i2d.fits,jw02064-o013_t007_miri_f1500w-sub256_i2d,2025-03-21T05:28:04.646,JWST,MIRI,F1500W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch1-medium/jw01670-c1008_t003_miri_ch1-medium_s3d.fits,jw01670-c1008_t003_miri_ch1-medium_s3d,2025-06-13T05:15:11.921,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-c1008_t003_miri_ch1-medium/jw01670-c1008_t003_miri_ch1-medium_x1d.fits,jw01670-c1008_t003_miri_ch1-medium_x1d,2025-06-13T05:19:19.482,JWST,MIRI,,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw01670-o010_t010_miri_f1500w-sub256/jw01670-o010_t010_miri_f1500w-sub256_i2d.fits,jw01670-o010_t010_miri_f1500w-sub256_i2d,2025-06-13T04:18:40.192,JWST,MIRI,F1500W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw02064-o063_t007_miri_f1800w-sub256/jw02064-o063_t007_miri_f1800w-sub256_i2d.fits,jw02064-o063_t007_miri_f1800w-sub256_i2d,2025-03-21T05:28:45.635,JWST,MIRI,F1800W,,,,
2009Y,/astro/armin/bhoomika/pantheon_data_folder/2009Y/mastDownload/JWST/jw02064-o063_t007_miri_f560w-sub256/jw02064-o063_t007_miri_f560w-sub256_i2d.fits,jw02064-o063_t007_miri_f560w-sub256_i2d,2025-03-21T05:28:42.679,JWST,MIRI,F560W,,,,
