SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,RA_SN,Dec_SN,filenameshort,Galaxy_Key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,CXX,CXY,CYY,a_pixels,b_pixels,theta_deg,PA_deg,theta_rad,a_arcsec,b_arcsec
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HST/hst_12051_01_wfc3_ir_f105w_ibe001/hst_12051_01_wfc3_ir_f105w_ibe001_drz.fits,hst_12051_01_wfc3_ir_f105w_ibe001_drz,2024-11-08,HST,WFC3,F105W,-3.5625000794728e-05,-1.1290248221707001e-21,-1.4794010928297e-21,3.56250007947285e-05,,,hst_12051_01_wfc3_ir_f105w_ibe001_drz.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HST/hst_10496_c3_acs_wfc_f775w_j9epc3/hst_10496_c3_acs_wfc_f775w_j9epc3_drc.fits,hst_10496_c3_acs_wfc_f775w_j9epc3_drc,2024-11-02,HST,ACS,F775W,-1.3888888888888e-05,-2.4907630515116003e-22,5.41155893211841e-23,1.38888888888888e-05,,,hst_10496_c3_acs_wfc_f775w_j9epc3_drc.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HST/hst_10496_c2_acs_wfc_f775w_j9epc2/hst_10496_c2_acs_wfc_f775w_j9epc2_drc.fits,hst_10496_c2_acs_wfc_f775w_j9epc2_drc,2024-11-07,HST,ACS,F775W,-1.3888888888888e-05,-6.6014571093726e-22,-4.7735182410592e-22,1.38888888888888e-05,,,hst_10496_c2_acs_wfc_f775w_j9epc2_drc.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HST/hst_10496_c6_acs_wfc_f775w_j9epc6/hst_10496_c6_acs_wfc_f775w_j9epc6_drc.fits,hst_10496_c6_acs_wfc_f775w_j9epc6_drc,2024-11-05,HST,ACS,F775W,-1.3888888888888e-05,-6.0735786191342e-22,-7.850098377478802e-22,1.38888888888888e-05,,,hst_10496_c6_acs_wfc_f775w_j9epc6_drc.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HST/hst_10496_ca_acs_wfc_f775w_j9epca/hst_10496_ca_acs_wfc_f775w_j9epca_drc.fits,hst_10496_ca_acs_wfc_f775w_j9epca_drc,2024-11-02,HST,ACS,F775W,-1.3888888888888e-05,-1.1057130945421e-22,1.01054566295588e-22,1.38888888888888e-05,,,hst_10496_ca_acs_wfc_f775w_j9epca_drc.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_mos_0023680_wfc3_ir_f160w/hst_mos_0023680_wfc3_ir_f160w_drz.fits,hst_mos_0023680_wfc3_ir_f160w_drz,2017-10-19,HST,WFC3,F160W,-1.1111111111111e-05,-8.4703294725430015e-22,-8.4703294725430015e-22,1.11111111111111e-05,,,hst_mos_0023680_wfc3_ir_f160w_drz.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_mos_0023680_wfc3_ir_f125w/hst_mos_0023680_wfc3_ir_f125w_drz.fits,hst_mos_0023680_wfc3_ir_f125w_drz,2017-10-19,HST,WFC3,F125W,-1.1111111111111e-05,-8.4703294725430015e-22,-8.4703294725430015e-22,1.11111111111111e-05,,,hst_mos_0023680_wfc3_ir_f125w_drz.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_mos_0023680_wfc3_ir_f110w/hst_mos_0023680_wfc3_ir_f110w_drz.fits,hst_mos_0023680_wfc3_ir_f110w_drz,2017-10-19,HST,WFC3,F110W,-1.1111111111111e-05,-8.4703294725430015e-22,-8.4703294725430015e-22,1.11111111111111e-05,,,hst_mos_0023680_wfc3_ir_f110w_drz.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_12051_01_wfc3_ir_f105w/hst_12051_01_wfc3_ir_f105w_drz.fits,hst_12051_01_wfc3_ir_f105w_drz,2017-08-17,HST,WFC3,F105W,-2.5e-05,0.0,0.0,2.50000000000009e-05,,,hst_12051_01_wfc3_ir_f105w_drz.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_mos_0023680_wfc3_ir_f105w/hst_mos_0023680_wfc3_ir_f105w_drz.fits,hst_mos_0023680_wfc3_ir_f105w_drz,2017-10-19,HST,WFC3,F105W,-1.1111111111111e-05,-8.4703294725430015e-22,-8.4703294725430015e-22,1.11111111111111e-05,,,hst_mos_0023680_wfc3_ir_f105w_drz.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_12051_01_wfc3_ir_f125w/hst_12051_01_wfc3_ir_f125w_drz.fits,hst_12051_01_wfc3_ir_f125w_drz,2017-08-17,HST,WFC3,F125W,-2.5e-05,0.0,0.0,2.50000000000009e-05,,,hst_12051_01_wfc3_ir_f125w_drz.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_12051_01_wfc3_ir_f160w/hst_12051_01_wfc3_ir_f160w_drz.fits,hst_12051_01_wfc3_ir_f160w_drz,2017-08-17,HST,WFC3,F160W,-2.5e-05,0.0,0.0,2.50000000000009e-05,,,hst_12051_01_wfc3_ir_f160w_drz.fits,,,,,,,,,,,,,,,,,,,,,
SCP06C0,/astro/armin/bhoomika/pantheon_data_folder/SCP06C0/mastDownload/HLA/hst_12051_01_wfc3_ir_f110w/hst_12051_01_wfc3_ir_f110w_drz.fits,hst_12051_01_wfc3_ir_f110w_drz,2017-08-17,HST,WFC3,F110W,-2.5e-05,0.0,0.0,2.50000000000009e-05,,,hst_12051_01_wfc3_ir_f110w_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_13657_09_wfc3_ir_f160w_icor09/hst_13657_09_wfc3_ir_f160w_icor09_drz.fits,hst_13657_09_wfc3_ir_f160w_icor09_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.9122493382879e-23,5.96675913891715e-22,3.56250007947285e-05,,,hst_13657_09_wfc3_ir_f160w_icor09_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_63_wfc3_ir_f160w_ienn63/hst_16684_63_wfc3_ir_f160w_ienn63_drz.fits,hst_16684_63_wfc3_ir_f160w_ienn63_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.26204284044066e-22,-3.9782257767265e-22,3.56250007947286e-05,,,hst_16684_63_wfc3_ir_f160w_ienn63_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_15_wfc3_ir_f160w_ienn15/hst_16684_15_wfc3_ir_f160w_ienn15_drz.fits,hst_16684_15_wfc3_ir_f160w_ienn15_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.611371770296302e-22,8.29485373424853e-22,3.56250007947286e-05,,,hst_16684_15_wfc3_ir_f160w_ienn15_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_65_wfc3_ir_f160w_ienn65/hst_16684_65_wfc3_ir_f160w_ienn65_drz.fits,hst_16684_65_wfc3_ir_f160w_ienn65_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.9692202238100197e-22,-3.1361791650651e-22,3.56250007947285e-05,,,hst_16684_65_wfc3_ir_f160w_ienn65_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16259_9w_wfc3_ir_f160w_iedw9w/hst_16259_9w_wfc3_ir_f160w_iedw9w_drz.fits,hst_16259_9w_wfc3_ir_f160w_iedw9w_drz,2024-01-12,HST,WFC3,F160W,-3.5625000794728e-05,1.6940658945086001e-21,1.6940658945086001e-21,3.56250007947285e-05,,,hst_16259_9w_wfc3_ir_f160w_iedw9w_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16259_9t_wfc3_ir_f160w_iedw9t/hst_16259_9t_wfc3_ir_f160w_iedw9t_drz.fits,hst_16259_9t_wfc3_ir_f160w_iedw9t_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0565029130152001e-21,-1.2944698700570001e-21,3.56250007947286e-05,,,hst_16259_9t_wfc3_ir_f160w_iedw9t_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_12578_08_wfc3_ir_f160w_ibra08/hst_12578_08_wfc3_ir_f160w_ibra08_drz.fits,hst_12578_08_wfc3_ir_f160w_ibra08_drz,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-8.2407752385335e-22,-2.5448558195103e-22,3.56250007947285e-05,,,hst_12578_08_wfc3_ir_f160w_ibra08_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16259_9v_wfc3_ir_f160w_iedw9v/hst_16259_9v_wfc3_ir_f160w_iedw9v_drz.fits,hst_16259_9v_wfc3_ir_f160w_iedw9v_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.63924221775404e-21,8.93776611979839e-22,3.56250007947286e-05,,,hst_16259_9v_wfc3_ir_f160w_iedw9v_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_08_wfc3_ir_f160w_ienn08/hst_16684_08_wfc3_ir_f160w_ienn08_drz.fits,hst_16684_08_wfc3_ir_f160w_ienn08_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,6.28644019035358e-22,-1.9360074416185e-22,3.56250007947286e-05,,,hst_16684_08_wfc3_ir_f160w_ienn08_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_13868_24_wfc3_ir_f160w_icp924/hst_13868_24_wfc3_ir_f160w_icp924_drz.fits,hst_13868_24_wfc3_ir_f160w_icp924_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-6.7543791252982e-22,1.4310662918201101e-21,3.56250007947285e-05,,,hst_13868_24_wfc3_ir_f160w_icp924_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_13641_09_wfc3_ir_f160w_icow09/hst_13641_09_wfc3_ir_f160w_icow09_drz.fits,hst_13641_09_wfc3_ir_f160w_icow09_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.00676652304763e-22,-1.4343275788838998e-23,3.56250007947285e-05,,,hst_13641_09_wfc3_ir_f160w_icow09_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_05_wfc3_ir_f160w_ienn05/hst_16684_05_wfc3_ir_f160w_ienn05_drz.fits,hst_16684_05_wfc3_ir_f160w_ienn05_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.31022846418087e-22,-2.6841505389669e-22,3.56250007947286e-05,,,hst_16684_05_wfc3_ir_f160w_ienn05_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_14721_05_wfc3_ir_f160w_id6p05/hst_14721_05_wfc3_ir_f160w_id6p05_drz.fits,hst_14721_05_wfc3_ir_f160w_id6p05_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.7730759462003003e-22,-4.323783655331e-22,3.56250007947285e-05,,,hst_14721_05_wfc3_ir_f160w_id6p05_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_16_wfc3_ir_f160w_ienn16/hst_16684_16_wfc3_ir_f160w_ienn16_drz.fits,hst_16684_16_wfc3_ir_f160w_ienn16_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,9.21047808316483e-22,1.6451905646179601e-21,3.56250007947286e-05,,,hst_16684_16_wfc3_ir_f160w_ienn16_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_13641_01_wfc3_ir_f160w_icow01/hst_13641_01_wfc3_ir_f160w_icow01_drz.fits,hst_13641_01_wfc3_ir_f160w_icow01_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.4850496582022e-22,-2.210196436867e-23,3.56250007947285e-05,,,hst_13641_01_wfc3_ir_f160w_icow01_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_13_wfc3_ir_f160w_ienn13/hst_16684_13_wfc3_ir_f160w_ienn13_drz.fits,hst_16684_13_wfc3_ir_f160w_ienn13_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0366728555226e-21,-9.3682039239783e-22,3.56250007947286e-05,,,hst_16684_13_wfc3_ir_f160w_ienn13_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16259_9s_wfc3_ir_f160w_iedw9s/hst_16259_9s_wfc3_ir_f160w_iedw9s_drz.fits,hst_16259_9s_wfc3_ir_f160w_iedw9s_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.02025072212105e-22,-7.945047937356802e-22,3.56250007947286e-05,,,hst_16259_9s_wfc3_ir_f160w_iedw9s_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_13641_07_wfc3_ir_f160w_icow07/hst_13641_07_wfc3_ir_f160w_icow07_drz.fits,hst_13641_07_wfc3_ir_f160w_icow07_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,7.64651803764396e-22,5.41686084787335e-22,3.56250007947285e-05,,,hst_13641_07_wfc3_ir_f160w_icow07_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_13868_22_wfc3_ir_f160w_icp922/hst_13868_22_wfc3_ir_f160w_icp922_drz.fits,hst_13868_22_wfc3_ir_f160w_icp922_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,4.937039150327929e-22,6.22978369666767e-22,3.56250007947285e-05,,,hst_13868_22_wfc3_ir_f160w_icp922_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_06_wfc3_ir_f160w_ienn06/hst_16684_06_wfc3_ir_f160w_ienn06_drz.fits,hst_16684_06_wfc3_ir_f160w_ienn06_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.80116796247034e-23,4.576642335916319e-22,3.56250007947286e-05,,,hst_16684_06_wfc3_ir_f160w_ienn06_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_17226_08_wfc3_ir_f160w_iey008/hst_17226_08_wfc3_ir_f160w_iey008_drz.fits,hst_17226_08_wfc3_ir_f160w_iey008_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.3371514446750001e-21,-1.0270121835464e-21,3.56250007947286e-05,,,hst_17226_08_wfc3_ir_f160w_iey008_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_14721_04_wfc3_ir_f160w_id6p04/hst_14721_04_wfc3_ir_f160w_id6p04_drz.fits,hst_14721_04_wfc3_ir_f160w_id6p04_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.846188344815701e-22,5.15771810063034e-22,3.56250007947285e-05,,,hst_14721_04_wfc3_ir_f160w_id6p04_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_13868_21_wfc3_ir_f160w_icp921/hst_13868_21_wfc3_ir_f160w_icp921_drz.fits,hst_13868_21_wfc3_ir_f160w_icp921_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.4440176561824003e-21,-1.7021961189138002e-21,3.56250007947285e-05,,,hst_13868_21_wfc3_ir_f160w_icp921_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_12578_10_wfc3_ir_f160w_ibra10/hst_12578_10_wfc3_ir_f160w_ibra10_drz.fits,hst_12578_10_wfc3_ir_f160w_ibra10_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.9266983479865e-22,1.78032356375988e-22,3.56250007947285e-05,,,hst_12578_10_wfc3_ir_f160w_ibra10_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_09_wfc3_ir_f160w_ienn09/hst_16684_09_wfc3_ir_f160w_ienn09_drz.fits,hst_16684_09_wfc3_ir_f160w_ienn09_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.1685152454749001e-21,-9.2905445975944e-22,3.56250007947286e-05,,,hst_16684_09_wfc3_ir_f160w_ienn09_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_15229_02_wfc3_ir_f160w_idk102/hst_15229_02_wfc3_ir_f160w_idk102_drz.fits,hst_15229_02_wfc3_ir_f160w_idk102_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.4178786097449001e-21,-1.3185226405077e-21,3.56250007947285e-05,,,hst_15229_02_wfc3_ir_f160w_idk102_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_14_wfc3_ir_f160w_ienn14/hst_16684_14_wfc3_ir_f160w_ienn14_drz.fits,hst_16684_14_wfc3_ir_f160w_ienn14_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.5233310062953e-21,-9.4334024847116e-22,3.56250007947286e-05,,,hst_16684_14_wfc3_ir_f160w_ienn14_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_17_wfc3_ir_f160w_ienn17/hst_16684_17_wfc3_ir_f160w_ienn17_drz.fits,hst_16684_17_wfc3_ir_f160w_ienn17_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,6.021822243859329e-22,5.895712830673279e-22,3.56250007947286e-05,,,hst_16684_17_wfc3_ir_f160w_ienn17_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_13657_19_wfc3_ir_f160w_icor19/hst_13657_19_wfc3_ir_f160w_icor19_drz.fits,hst_13657_19_wfc3_ir_f160w_icor19_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-2.8320028705494e-21,-2.7326335165108e-21,3.56250007947285e-05,,,hst_13657_19_wfc3_ir_f160w_icor19_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_12167_03_wfc3_ir_f160w_ibhg03/hst_12167_03_wfc3_ir_f160w_ibhg03_drz.fits,hst_12167_03_wfc3_ir_f160w_ibhg03_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,1.92750859296952e-21,3.4548247700382004e-21,3.56250007947285e-05,,,hst_12167_03_wfc3_ir_f160w_ibhg03_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16259_9u_wfc3_ir_f160w_iedw9u/hst_16259_9u_wfc3_ir_f160w_iedw9u_drz.fits,hst_16259_9u_wfc3_ir_f160w_iedw9u_drz,2024-01-12,HST,WFC3,F160W,-3.5625000794728e-05,0.0,0.0,3.56250007947286e-05,,,hst_16259_9u_wfc3_ir_f160w_iedw9u_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_07_wfc3_ir_f160w_ienn07/hst_16684_07_wfc3_ir_f160w_ienn07_drz.fits,hst_16684_07_wfc3_ir_f160w_ienn07_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0350974414912e-21,-2.0145592707007e-21,3.56250007947286e-05,,,hst_16684_07_wfc3_ir_f160w_ienn07_drz.fits,,,,,,,,,,,,,,,,,,,,,
05D2ci,/astro/armin/bhoomika/pantheon_data_folder/05D2ci/mastDownload/HST/hst_16684_66_wfc3_ir_f160w_ienn66/hst_16684_66_wfc3_ir_f160w_ienn66_drz.fits,hst_16684_66_wfc3_ir_f160w_ienn66_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.1088573843941001e-21,-1.9068780732758e-21,3.56250007947286e-05,,,hst_16684_66_wfc3_ir_f160w_ienn66_drz.fits,,,,,,,,,,,,,,,,,,,,,
2000E,/astro/armin/bhoomika/pantheon_data_folder/2000E/mastDownload/HST/hst_17731_08_wfc3_uvis_f625w_ifgl08/hst_17731_08_wfc3_uvis_f625w_ifgl08_drc.fits,hst_17731_08_wfc3_uvis_f625w_ifgl08_drc,2025-03-14,HST,WFC3,F625W,-1.1005555555555e-05,0.0,0.0,1.10055555555555e-05,,,hst_17731_08_wfc3_uvis_f625w_ifgl08_drc.fits,,,,,,,,,,,,,,,,,,,,,
2000E,/astro/armin/bhoomika/pantheon_data_folder/2000E/mastDownload/HST/hst_14095_0q_wfc3_ir_f110w_icvz0q/hst_14095_0q_wfc3_ir_f110w_icvz0q_drz.fits,hst_14095_0q_wfc3_ir_f110w_icvz0q_drz,2024-11-09,HST,WFC3,F110W,-3.5625000794728e-05,-2.9082677187172e-22,3.49564832515009e-22,3.56250007947285e-05,,,hst_14095_0q_wfc3_ir_f110w_icvz0q_drz.fits,,,,,,,,,,,,,,,,,,,,,
2000E,/astro/armin/bhoomika/pantheon_data_folder/2000E/mastDownload/HST/hst_14095_0q_wfc3_ir_f128n_icvz0q/hst_14095_0q_wfc3_ir_f128n_icvz0q_drz.fits,hst_14095_0q_wfc3_ir_f128n_icvz0q_drz,2024-11-09,HST,WFC3,F128N,-3.5625000794728e-05,-2.8955608543278e-22,3.4078516478990597e-22,3.56250007947285e-05,,,hst_14095_0q_wfc3_ir_f128n_icvz0q_drz.fits,,,,,,,,,,,,,,,,,,,,,
04D2mh,/astro/armin/bhoomika/pantheon_data_folder/04D2mh/mastDownload/HST/hst_13657_09_wfc3_ir_f160w_icor09/hst_13657_09_wfc3_ir_f160w_icor09_drz.fits,hst_13657_09_wfc3_ir_f160w_icor09_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.9122493382879e-23,5.96675913891715e-22,3.56250007947285e-05,,,hst_13657_09_wfc3_ir_f160w_icor09_drz.fits,,,,,,,,,,,,,,,,,,,,,
04D2mh,/astro/armin/bhoomika/pantheon_data_folder/04D2mh/mastDownload/HST/hst_16684_63_wfc3_ir_f160w_ienn63/hst_16684_63_wfc3_ir_f160w_ienn63_drz.fits,hst_16684_63_wfc3_ir_f160w_ienn63_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,5.26204284044066e-22,-3.9782257767265e-22,3.56250007947286e-05,,,hst_16684_63_wfc3_ir_f160w_ienn63_drz.fits,,,,,,,,,,,,,,,,,,,,,
04D2mh,/astro/armin/bhoomika/pantheon_data_folder/04D2mh/mastDownload/HST/hst_16684_15_wfc3_ir_f160w_ienn15/hst_16684_15_wfc3_ir_f160w_ienn15_drz.fits,hst_16684_15_wfc3_ir_f160w_ienn15_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-7.611371770296302e-22,8.29485373424853e-22,3.56250007947286e-05,,,hst_16684_15_wfc3_ir_f160w_ienn15_drz.fits,,,,,,,,,,,,,,,,,,,,,
04D2mh,/astro/armin/bhoomika/pantheon_data_folder/04D2mh/mastDownload/HST/hst_16684_65_wfc3_ir_f160w_ienn65/hst_16684_65_wfc3_ir_f160w_ienn65_drz.fits,hst_16684_65_wfc3_ir_f160w_ienn65_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,2.9692202238100197e-22,-3.1361791650651e-22,3.56250007947285e-05,,,hst_16684_65_wfc3_ir_f160w_ienn65_drz.fits,,,,,,,,,,,,,,,,,,,,,
04D2mh,/astro/armin/bhoomika/pantheon_data_folder/04D2mh/mastDownload/HST/hst_16259_9w_wfc3_ir_f160w_iedw9w/hst_16259_9w_wfc3_ir_f160w_iedw9w_drz.fits,hst_16259_9w_wfc3_ir_f160w_iedw9w_drz,2024-01-12,HST,WFC3,F160W,-3.5625000794728e-05,1.6940658945086001e-21,1.6940658945086001e-21,3.56250007947285e-05,,,hst_16259_9w_wfc3_ir_f160w_iedw9w_drz.fits,,,,,,,,,,,,,,,,,,,,,
04D2mh,/astro/armin/bhoomika/pantheon_data_folder/04D2mh/mastDownload/HST/hst_16259_9t_wfc3_ir_f160w_iedw9t/hst_16259_9t_wfc3_ir_f160w_iedw9t_drz.fits,hst_16259_9t_wfc3_ir_f160w_iedw9t_drz,2024-11-09,HST,WFC3,F160W,-3.5625000794728e-05,-1.0565029130152001e-21,-1.2944698700570001e-21,3.56250007947286e-05,,,hst_16259_9t_wfc3_ir_f160w_iedw9t_drz.fits,,,,,,,,,,,,,,,,,,,,,
04D2mh,/astro/armin/bhoomika/pantheon_data_folder/04D2mh/mastDownload/HST/hst_12578_08_wfc3_ir_f160w_ibra08/hst_12578_08_wfc3_ir_f160w_ibra08_drz.fits,hst_12578_08_wfc3_ir_f160w_ibra08_drz,2024-11-08,HST,WFC3,F160W,-3.5625000794728e-05,-8.2407752385335e-22,-2.5448558195103e-22,3.56250007947285e-05,,,hst_12578_08_wfc3_ir_f160w_ibra08_drz.fits,,,,,,,,,,,,,,,,,,,,,
