,SNID,filename,File_key,Date,Telescope,Instrument,Filter,CD1_1,CD1_2,CD2_1,CD2_2,RA_SN,Dec_SN,filenameshort,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,ISOAREA_IMAGE,X_IMAGE,Y_IMAGE,CXX,CXY,CYY,OFFSET,RE,d_DLR,F_HOST_4,a_pixels,b_pixels,theta_deg,alpha_deg,PA_deg,theta_rad,pixscale,a_arcsec,b_arcsec
200,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-o003_t003_miri_f2100w/jw02107-o003_t003_miri_f2100w_i2d.fits,jw02107-o003_t003_miri_f2100w_i2d,2025-05-29T22:39:00.982,JWST,MIRI,F2100W,2.4055269427464806e-06,-3.071776248380406e-05,-3.071776248380406e-05,-2.4055269427464806e-06,,,jw02107-o003_t003_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-o021_t003_nircam_clear-f300m/jw02107-o021_t003_nircam_clear-f300m_i2d.fits,jw02107-o021_t003_nircam_clear-f300m_i2d,2025-05-29T19:47:03.930,JWST,NIRCAM,F300M,2.726837999097617e-06,-1.728728151622641e-05,-1.728728151622641e-05,-2.726837999097617e-06,,,jw02107-o021_t003_nircam_clear-f300m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-c1003_t003_miri_f1000w/jw02107-c1003_t003_miri_f1000w_i2d.fits,jw02107-c1003_t003_miri_f1000w_i2d,2025-03-25T23:00:49.960,JWST,MIRI,F1000W,2.405517891212364e-06,-3.0717763317388725e-05,-3.0717763317388725e-05,-2.405517891212364e-06,,,jw02107-c1003_t003_miri_f1000w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-c1003_t003_miri_f770w/jw02107-c1003_t003_miri_f770w_i2d.fits,jw02107-c1003_t003_miri_f770w_i2d,2025-03-25T23:01:13.694,JWST,MIRI,F770W,2.4056279940801293e-06,-3.071775474655941e-05,-3.071775474655941e-05,-2.4056279940801293e-06,,,jw02107-c1003_t003_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-c1003_t003_miri_f1130w/jw02107-c1003_t003_miri_f1130w_i2d.fits,jw02107-c1003_t003_miri_f1130w_i2d,2025-03-25T23:01:17.765,JWST,MIRI,F1130W,2.405534150936307e-06,-3.0717761988781816e-05,-3.0717761988781816e-05,-2.405534150936307e-06,,,jw02107-c1003_t003_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-o003_t003_miri_f1130w/jw02107-o003_t003_miri_f1130w_i2d.fits,jw02107-o003_t003_miri_f1130w_i2d,2025-06-02T10:57:09.525,JWST,MIRI,F1130W,2.405534150936307e-06,-3.0717761988781816e-05,-3.0717761988781816e-05,-2.405534150936307e-06,,,jw02107-o003_t003_miri_f1130w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-o021_t003_nircam_clear-f335m/jw02107-o021_t003_nircam_clear-f335m_i2d.fits,jw02107-o021_t003_nircam_clear-f335m_i2d,2025-05-29T19:47:03.544,JWST,NIRCAM,F335M,2.726922556372831e-06,-1.7287701056969196e-05,-1.7287701056969196e-05,-2.726922556372831e-06,,,jw02107-o021_t003_nircam_clear-f335m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-o021_t003_nircam_clear-f200w/jw02107-o021_t003_nircam_clear-f200w_i2d.fits,jw02107-o021_t003_nircam_clear-f200w_i2d,2025-06-02T11:18:29.414,JWST,NIRCAM,F200W,1.2826047656841483e-06,-8.444286532024587e-06,-8.444286532024587e-06,-1.2826047656841483e-06,,,jw02107-o021_t003_nircam_clear-f200w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-o021_t003_nircam_clear-f360m/jw02107-o021_t003_nircam_clear-f360m_i2d.fits,jw02107-o021_t003_nircam_clear-f360m_i2d,2025-05-29T22:43:40.321,JWST,NIRCAM,F360M,2.7270679560139904e-06,-1.7288411550363336e-05,-1.7288411550363336e-05,-2.7270679560139904e-06,,,jw02107-o021_t003_nircam_clear-f360m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-o003_t003_miri_f770w/jw02107-o003_t003_miri_f770w_i2d.fits,jw02107-o003_t003_miri_f770w_i2d,2025-05-29T20:56:59.358,JWST,MIRI,F770W,2.405627993618621e-06,-3.0717754740667056e-05,-3.0717754740667056e-05,-2.405627993618621e-06,,,jw02107-o003_t003_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2012fr,/astro/armin/bhoomika/pantheon_data_folder/2012fr/mastDownload/JWST/jw02107-o003_t003_miri_f1000w/jw02107-o003_t003_miri_f1000w_i2d.fits,jw02107-o003_t003_miri_f1000w_i2d,2025-06-01T02:59:23.705,JWST,MIRI,F1000W,2.40551789074148e-06,-3.0717763311377434e-05,-3.0717763311377434e-05,-2.40551789074148e-06,,,jw02107-o003_t003_miri_f1000w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch2-short/jw06580-o011_t008_miri_ch2-short_s3d.fits,jw06580-o011_t008_miri_ch2-short_s3d,2025-06-17T12:27:44.089,JWST,MIRI,,-4.72222227189275e-05,0.0,0.0,4.72222227189275e-05,,,jw06580-o011_t008_miri_ch2-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch1-medium/jw06580-o011_t008_miri_ch1-medium_s3d.fits,jw06580-o011_t008_miri_ch1-medium_s3d,2025-06-17T12:27:43.145,JWST,MIRI,,-3.61111097865634e-05,0.0,0.0,3.61111097865634e-05,,,jw06580-o011_t008_miri_ch1-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch3-short/jw06580-o009_t008_miri_ch3-short_s3d.fits,jw06580-o009_t008_miri_ch3-short_s3d,2025-06-17T13:04:43.540,JWST,MIRI,,-5.55555563833978e-05,0.0,0.0,5.55555563833978e-05,,,jw06580-o009_t008_miri_ch3-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch3-short/jw06580-o011_t008_miri_ch3-short_s3d.fits,jw06580-o011_t008_miri_ch3-short_s3d,2025-06-17T12:27:45.325,JWST,MIRI,,-5.55555563833978e-05,0.0,0.0,5.55555563833978e-05,,,jw06580-o011_t008_miri_ch3-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch1-short/jw06580-o011_t008_miri_ch1-short_s3d.fits,jw06580-o011_t008_miri_ch1-short_s3d,2025-06-17T12:27:42.687,JWST,MIRI,,-3.61111097865634e-05,0.0,0.0,3.61111097865634e-05,,,jw06580-o011_t008_miri_ch1-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch1-long/jw06580-o011_t008_miri_ch1-long_s3d.fits,jw06580-o011_t008_miri_ch1-long_s3d,2025-06-17T12:27:43.601,JWST,MIRI,,-3.61111097865634e-05,0.0,0.0,3.61111097865634e-05,,,jw06580-o011_t008_miri_ch1-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch2-long/jw06580-o011_t008_miri_ch2-long_s3d.fits,jw06580-o011_t008_miri_ch2-long_s3d,2025-06-17T12:27:44.891,JWST,MIRI,,-4.72222227189275e-05,0.0,0.0,4.72222227189275e-05,,,jw06580-o011_t008_miri_ch2-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch3-long/jw06580-o009_t008_miri_ch3-long_s3d.fits,jw06580-o009_t008_miri_ch3-long_s3d,2025-06-17T13:04:44.430,JWST,MIRI,,-5.55555563833978e-05,0.0,0.0,5.55555563833978e-05,,,jw06580-o009_t008_miri_ch3-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_f770w/jw06580-o011_t008_miri_f770w_i2d.fits,jw06580-o011_t008_miri_f770w_i2d,2025-06-17T12:19:45.974,JWST,MIRI,F770W,-3.178231875990856e-06,-3.0648402808479885e-05,-3.0648402808479885e-05,3.178231875990856e-06,,,jw06580-o011_t008_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_f1000w/jw06580-o011_t008_miri_f1000w_i2d.fits,jw06580-o011_t008_miri_f1000w_i2d,2025-06-17T12:19:45.118,JWST,MIRI,F1000W,-3.178214592433435e-06,-3.064840473280022e-05,-3.064840473280022e-05,3.178214592433435e-06,,,jw06580-o011_t008_miri_f1000w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch4-medium/jw06580-o009_t008_miri_ch4-medium_s3d.fits,jw06580-o009_t008_miri_ch4-medium_s3d,2025-06-17T13:04:45.261,JWST,MIRI,,-9.72222205665376e-05,0.0,0.0,9.72222205665376e-05,,,jw06580-o009_t008_miri_ch4-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch2-medium/jw06580-o009_t008_miri_ch2-medium_s3d.fits,jw06580-o009_t008_miri_ch2-medium_s3d,2025-06-17T13:04:42.519,JWST,MIRI,,-4.72222227189275e-05,0.0,0.0,4.72222227189275e-05,,,jw06580-o009_t008_miri_ch2-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch3-long/jw06580-o011_t008_miri_ch3-long_s3d.fits,jw06580-o011_t008_miri_ch3-long_s3d,2025-06-17T12:27:46.043,JWST,MIRI,,-5.55555563833978e-05,0.0,0.0,5.55555563833978e-05,,,jw06580-o011_t008_miri_ch3-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch1-medium/jw06580-o009_t008_miri_ch1-medium_s3d.fits,jw06580-o009_t008_miri_ch1-medium_s3d,2025-06-17T13:04:40.844,JWST,MIRI,,-3.61111097865634e-05,0.0,0.0,3.61111097865634e-05,,,jw06580-o009_t008_miri_ch1-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch4-long/jw06580-o009_t008_miri_ch4-long_s3d.fits,jw06580-o009_t008_miri_ch4-long_s3d,2025-06-17T13:04:45.609,JWST,MIRI,,-9.72222205665376e-05,0.0,0.0,9.72222205665376e-05,,,jw06580-o009_t008_miri_ch4-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_f560w/jw06580-o011_t008_miri_f560w_i2d.fits,jw06580-o011_t008_miri_f560w_i2d,2025-06-17T12:20:02.837,JWST,MIRI,F560W,-3.1782353015151607e-06,-3.064840232011179e-05,-3.064840232011179e-05,3.1782353015151607e-06,,,jw06580-o011_t008_miri_f560w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch4-long/jw06580-o011_t008_miri_ch4-long_s3d.fits,jw06580-o011_t008_miri_ch4-long_s3d,2025-06-17T12:27:46.963,JWST,MIRI,,-9.72222205665376e-05,0.0,0.0,9.72222205665376e-05,,,jw06580-o011_t008_miri_ch4-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch4-short/jw06580-o009_t008_miri_ch4-short_s3d.fits,jw06580-o009_t008_miri_ch4-short_s3d,2025-06-17T13:04:44.921,JWST,MIRI,,-9.72222205665376e-05,0.0,0.0,9.72222205665376e-05,,,jw06580-o009_t008_miri_ch4-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch2-long/jw06580-o009_t008_miri_ch2-long_s3d.fits,jw06580-o009_t008_miri_ch2-long_s3d,2025-06-17T13:04:43.003,JWST,MIRI,,-4.72222227189275e-05,0.0,0.0,4.72222227189275e-05,,,jw06580-o009_t008_miri_ch2-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_f560w/jw06580-o009_t008_miri_f560w_i2d.fits,jw06580-o009_t008_miri_f560w_i2d,2025-06-17T12:54:33.147,JWST,MIRI,F560W,5.963263448289477e-06,3.022474586967649e-05,3.022474586967649e-05,-5.963263448289477e-06,,,jw06580-o009_t008_miri_f560w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_f1000w/jw06580-o009_t008_miri_f1000w_i2d.fits,jw06580-o009_t008_miri_f1000w_i2d,2025-06-17T12:54:21.527,JWST,MIRI,F1000W,5.9632267219616185e-06,3.022475268741061e-05,3.022475268741061e-05,-5.9632267219616185e-06,,,jw06580-o009_t008_miri_f1000w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch4-short/jw06580-o011_t008_miri_ch4-short_s3d.fits,jw06580-o011_t008_miri_ch4-short_s3d,2025-06-17T12:27:46.437,JWST,MIRI,,-9.72222205665376e-05,0.0,0.0,9.72222205665376e-05,,,jw06580-o011_t008_miri_ch4-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch3-medium/jw06580-o011_t008_miri_ch3-medium_s3d.fits,jw06580-o011_t008_miri_ch3-medium_s3d,2025-06-17T12:27:45.680,JWST,MIRI,,-5.55555563833978e-05,0.0,0.0,5.55555563833978e-05,,,jw06580-o011_t008_miri_ch3-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch1-short/jw06580-o009_t008_miri_ch1-short_s3d.fits,jw06580-o009_t008_miri_ch1-short_s3d,2025-06-17T13:04:40.317,JWST,MIRI,,-3.61111097865634e-05,0.0,0.0,3.61111097865634e-05,,,jw06580-o009_t008_miri_ch1-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch3-medium/jw06580-o009_t008_miri_ch3-medium_s3d.fits,jw06580-o009_t008_miri_ch3-medium_s3d,2025-06-17T13:04:43.989,JWST,MIRI,,-5.55555563833978e-05,0.0,0.0,5.55555563833978e-05,,,jw06580-o009_t008_miri_ch3-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch4-medium/jw06580-o011_t008_miri_ch4-medium_s3d.fits,jw06580-o011_t008_miri_ch4-medium_s3d,2025-06-17T12:27:46.702,JWST,MIRI,,-9.72222205665376e-05,0.0,0.0,9.72222205665376e-05,,,jw06580-o011_t008_miri_ch4-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o011_t008_miri_ch2-medium/jw06580-o011_t008_miri_ch2-medium_s3d.fits,jw06580-o011_t008_miri_ch2-medium_s3d,2025-06-17T12:27:44.491,JWST,MIRI,,-4.72222227189275e-05,0.0,0.0,4.72222227189275e-05,,,jw06580-o011_t008_miri_ch2-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_f770w/jw06580-o009_t008_miri_f770w_i2d.fits,jw06580-o009_t008_miri_f770w_i2d,2025-06-17T12:54:30.671,JWST,MIRI,F770W,5.96321174811871e-06,3.0224755846863167e-05,3.0224755846863167e-05,-5.96321174811871e-06,,,jw06580-o009_t008_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch2-short/jw06580-o009_t008_miri_ch2-short_s3d.fits,jw06580-o009_t008_miri_ch2-short_s3d,2025-06-17T13:04:42.019,JWST,MIRI,,-4.72222227189275e-05,0.0,0.0,4.72222227189275e-05,,,jw06580-o009_t008_miri_ch2-short_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,SN2017drh,/astro/armin/bhoomika/pantheon_data_folder/SN2017drh/mastDownload/JWST/jw06580-o009_t008_miri_ch1-long/jw06580-o009_t008_miri_ch1-long_s3d.fits,jw06580-o009_t008_miri_ch1-long_s3d,2025-06-17T13:04:41.389,JWST,MIRI,,-3.61111097865634e-05,0.0,0.0,3.61111097865634e-05,,,jw06580-o009_t008_miri_ch1-long_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o076_t034_nircam_clear-f335m/jw03707-o076_t034_nircam_clear-f335m_i2d.fits,jw03707-o076_t034_nircam_clear-f335m_i2d,2025-05-30T03:02:35.130,JWST,NIRCAM,F335M,7.3201448518555005e-06,1.5894130438782758e-05,1.5894130438782758e-05,-7.3201448518555005e-06,,,jw03707-o076_t034_nircam_clear-f335m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o076_t034_nircam_clear-f200w/jw03707-o076_t034_nircam_clear-f200w_i2d.fits,jw03707-o076_t034_nircam_clear-f200w_i2d,2025-05-30T03:06:12.559,JWST,NIRCAM,F200W,3.615956929593709e-06,7.73652395395376e-06,7.73652395395376e-06,-3.615956929593709e-06,,,jw03707-o076_t034_nircam_clear-f200w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o076_t034_nircam_clear-f150w/jw03707-o076_t034_nircam_clear-f150w_i2d.fits,jw03707-o076_t034_nircam_clear-f150w_i2d,2025-05-30T03:05:50.804,JWST,NIRCAM,F150W,3.61595616257516e-06,7.736468816965545e-06,7.736468816965545e-06,-3.61595616257516e-06,,,jw03707-o076_t034_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o076_t034_nircam_clear-f300m/jw03707-o076_t034_nircam_clear-f300m_i2d.fits,jw03707-o076_t034_nircam_clear-f300m_i2d,2025-05-30T03:02:31.850,JWST,NIRCAM,F300M,7.320008085500282e-06,1.5893722754211364e-05,1.5893722754211364e-05,-7.320008085500282e-06,,,jw03707-o076_t034_nircam_clear-f300m_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-c1084_t034_miri_f770w/jw03707-c1084_t034_miri_f770w_i2d.fits,jw03707-c1084_t034_miri_f770w_i2d,2025-05-08T07:59:08.764,JWST,MIRI,F770W,1.5189321632180888e-05,2.6802320946276285e-05,2.6802320946276285e-05,-1.5189321632180888e-05,,,jw03707-c1084_t034_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o075_t034_miri_f770w/jw03707-o075_t034_miri_f770w_i2d.fits,jw03707-o075_t034_miri_f770w_i2d,2025-05-30T03:02:12.809,JWST,MIRI,F770W,1.5189321632304225e-05,2.6802320946493857e-05,2.6802320946493857e-05,-1.5189321632304225e-05,,,jw03707-o075_t034_miri_f770w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-c1084_t034_miri_f2100w/jw03707-c1084_t034_miri_f2100w_i2d.fits,jw03707-c1084_t034_miri_f2100w_i2d,2025-05-08T07:58:49.379,JWST,MIRI,F2100W,1.5189354068440868e-05,2.6802302452015352e-05,2.6802302452015352e-05,-1.5189354068440868e-05,,,jw03707-c1084_t034_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1981B,/astro/armin/bhoomika/pantheon_data_folder/1981B/mastDownload/JWST/jw03707-o075_t034_miri_f2100w/jw03707-o075_t034_miri_f2100w_i2d.fits,jw03707-o075_t034_miri_f2100w_i2d,2025-05-30T03:02:17.436,JWST,MIRI,F2100W,1.5189354068440868e-05,2.6802302452015352e-05,2.6802302452015352e-05,-1.5189354068440868e-05,,,jw03707-o075_t034_miri_f2100w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,1994ae,/astro/armin/bhoomika/pantheon_data_folder/1994ae/mastDownload/JWST/jw02875-o002_t007_nircam_clear-f277w/jw02875-o002_t007_nircam_clear-f277w_i2d.fits,jw02875-o002_t007_nircam_clear-f277w_i2d,2025-06-12T06:40:59.993,JWST,NIRCAM,F277W,6.830519379321675e-06,1.6081808587750983e-05,1.6081808587750983e-05,-6.830519379321675e-06,,,jw02875-o002_t007_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1994ae,/astro/armin/bhoomika/pantheon_data_folder/1994ae/mastDownload/JWST/jw02875-o002_t007_nircam_clear-f150w/jw02875-o002_t007_nircam_clear-f150w_i2d.fits,jw02875-o002_t007_nircam_clear-f150w_i2d,2025-06-12T06:48:47.633,JWST,NIRCAM,F150W,3.3218563491026365e-06,8.011919750164901e-06,8.011919750164901e-06,-3.3218563491026365e-06,,,jw02875-o002_t007_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,1994ae,/astro/armin/bhoomika/pantheon_data_folder/1994ae/mastDownload/JWST/jw02875-o002_t007_nircam_clear-f090w/jw02875-o002_t007_nircam_clear-f090w_i2d.fits,jw02875-o002_t007_nircam_clear-f090w_i2d,2025-06-12T06:52:45.215,JWST,NIRCAM,F090W,3.3220373569284465e-06,8.012065952901847e-06,8.012065952901847e-06,-3.3220373569284465e-06,,,jw02875-o002_t007_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2021pit,/astro/armin/bhoomika/pantheon_data_folder/2021pit/mastDownload/JWST/jw01685-c1011_t008_nircam_clear-f090w/jw01685-c1011_t008_nircam_clear-f090w_i2d.fits,jw01685-c1011_t008_nircam_clear-f090w_i2d,2025-04-05T21:49:38.009,JWST,NIRCAM,F090W,2.9268199800075544e-06,-8.166054430255641e-06,-8.166054430255641e-06,-2.9268199800075544e-06,,,jw01685-c1011_t008_nircam_clear-f090w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2021pit,/astro/armin/bhoomika/pantheon_data_folder/2021pit/mastDownload/JWST/jw01685-c1011_t008_nircam_clear-f277w/jw01685-c1011_t008_nircam_clear-f277w_i2d.fits,jw01685-c1011_t008_nircam_clear-f277w_i2d,2025-04-05T06:43:22.758,JWST,NIRCAM,F277W,5.7538411472079205e-06,-1.650034736523145e-05,-1.650034736523145e-05,-5.7538411472079205e-06,,,jw01685-c1011_t008_nircam_clear-f277w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2021pit,/astro/armin/bhoomika/pantheon_data_folder/2021pit/mastDownload/JWST/jw01685-c1011_t008_nircam_clear-f150w/jw01685-c1011_t008_nircam_clear-f150w_i2d.fits,jw01685-c1011_t008_nircam_clear-f150w_i2d,2025-04-05T07:00:00.561,JWST,NIRCAM,F150W,2.9267502955191527e-06,-8.16586225349972e-06,-8.16586225349972e-06,-2.9267502955191527e-06,,,jw01685-c1011_t008_nircam_clear-f150w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2008ec,/astro/armin/bhoomika/pantheon_data_folder/2008ec/mastDownload/JWST/jw01328-c1006_t014_miri_ch1-medium/jw01328-c1006_t014_miri_ch1-medium_s3d.fits,jw01328-c1006_t014_miri_ch1-medium_s3d,2025-06-10T05:42:17.726,JWST,MIRI,,-3.61111097865634e-05,0.0,0.0,3.61111097865634e-05,,,jw01328-c1006_t014_miri_ch1-medium_s3d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
